"dataset","lon","lat","landcover"
"iNat",-77.0938524948,37.0377703043,17
"iNat",-88.3445666667,36.8797416667,18
"iNat",-87.12211216,45.22128046,14
"iNat",-72.375,43.8616676331,17
"iNat",-72.8023242047,43.4927637377,15
"iNat",-78.6396957469,35.7828903851,17
"iNat",-82.3215633333,34.8711866667,17
"iNat",-78.9575586376,35.9936515382,6
"iNat",-77.540205,44.247375,17
"iNat",-74.6357283333,42.304945,5
"iNat",-82.5165634273,35.237608588,6
"iNat",-76.7605650902,42.4443517242,15
"iNat",-87.562286377,41.6842079163,5
"iNat",-73.9616166667,41.4167666667,17
"iNat",-82.5024799677,35.7948353575,15
"iNat",-87.2853879812,39.6234488618,15
"iNat",-97.2376558812,35.2021420508,10
"iNat",-76.2482638281,42.5707562387,17
"iNat",-71.25480336,43.84422682,1
"iNat",-85.4768533333,38.2171333333,17
"iNat",-71.2625274658,43.8534622192,17
"iNat",-80.200114,32.791578,14
"iNat",-78.730417192,35.8718684657,17
"iNat",-79.5025675,39.8658294976,5
"iNat",-71.5281133333,42.1604528333,17
"iNat",-82.370725,35.54449,6
"iNat",-71.2581446394,43.8445123793,6
"iNat",-90.4298466667,31.222325,17
"iNat",-73.9989547729,40.6962547302,17
"iNat",-84.0893166667,39.672425,15
"iNat",-84.1763960997,39.7473572659,17
"iNat",-77.4014366667,38.3104083333,15
"iNat",-85.89235507,31.7907229,17
"iNat",-82.8731918335,40.0705909729,17
"iNat",-84.23977751,37.55505803,5
"iNat",-88.2143707275,41.6169967651,17
"iNat",-83.4333600663,35.4646141408,17
"iNat",-72.5169816608,43.6176794366,17
"iNat",-77.6528080156,37.5699646691,6
"iNat",-62.9658088927,46.2867877633,15
"iNat",-82.5783157349,28.4666233063,17
"iNat",-82.9667482341,38.882816344,17
"iNat",-86.5708332416,36.5677211713,15
"iNat",-71.284768815,43.8684398393,5
"iNat",-78.9197235107,36.0074996948,17
"iNat",-73.6483351049,42.3963794159,15
"iNat",-89.4296493181,43.0895125035,15
"iNat",-73.8303916667,40.7272216667,17
"iNat",-85.0947493315,35.8984056563,17
"iNat",-84.7040168931,44.5983223727,17
"iNat",-83.3703466667,35.74797,6
"iNat",-84.6642883988,45.0208090194,17
"iNat",-73.8304666667,40.7271716667,17
"iNat",-80.1979791373,32.7921218618,3
"iNat",-88.06526545,42.99511243,17
"iNat",-78.8645083333,35.9904866667,17
"iNat",-84.23969419,37.55333988,5
"iNat",-72.5264516667,43.1304566667,1
"iNat",-71.2930997741,42.4061624799,17
"iNat",-96.7893923938,32.9354694639,17
"iNat",-93.003445,49.814829,15
"iNat",-72.5185813755,43.6327452958,1
"iNat",-85.8856366667,42.216605,17
"iNat",-93.003539,49.814928,17
"iNat",-94.5488891602,49.7616653442,14
"iNat",-83.008074,35.543493,15
"iNat",-78.2861333333,44.3469116667,6
"iNat",-78.2860116667,44.3470033333,6
"iNat",-78.281425,44.3435033333,15
"iNat",-93.003582,49.814987,17
"iNat",-93.3216152062,37.0224471717,17
"iNat",-80.0905643,37.21746963,6
"iNat",-93.003948,49.815079,17
"iNat",-84.4475448132,30.5138085514,3
"iNat",-81.775833,43.3049011,1
"iNat",-80.0905303955,37.2174682617,6
"iNat",-92.8381157962,49.7666949751,6
"iNat",-77.0644585006,39.003133925,5
"iNat",-82.5663072523,35.6123374729,5
"iNat",-81.5722173,36.28056392,5
"iNat",-81.2034505059,40.8395936529,15
"iNat",-70.7957833333,44.4126133333,17
"iNat",-87.53633,33.20902,17
"iNat",-84.5015116667,39.15541,17
"iNat",-81.8526616667,43.240545,17
"iNat",-77.3570582255,38.9772808775,17
"iNat",-84.501155,39.1555183333,17
"iNat",-79.5608793944,43.9864583644,15
"iNat",-76.483275,42.4396466667,17
"iNat",-96.449875,46.865055,14
"iNat",-96.4499969482,46.8649902344,14
"iNat",-80.3333913493,42.8423127376,15
"iNat",-81.37648,41.2062,15
"iNat",-81.6035749298,41.317022508,5
"iNat",-69.65593,44.556355,17
"iNat",-85.8817183412,31.7892660678,1
"iNat",-77.0649545984,39.0807940323,5
"iNat",-79.1597652249,44.4421964408,1
"iNat",-77.6833648682,43.0035247803,15
"iNat",-75.34828,41.1367528333,5
"iNat",-82.9382590843,39.9256723637,17
"iNat",-79.1894454956,43.8263893127,17
"iNat",-82.4644616571,35.617969323,6
"iNat",-80.03803315,40.30982057,17
"iNat",-76.8830954913,40.3070588589,17
"iNat",-74.5697605529,41.7090490866,17
"iNat",-82.4376188479,35.7505700039,5
"iNat",-82.4062502193,35.4850656568,15
"iNat",-83.1417,34.6995416667,5
"iNat",-80.5506442701,43.589489544,17
"iNat",-75.7037290397,45.3920233294,16
"iNat",-80.2048258111,44.0367260775,5
"iNat",-89.2190131545,48.4314679274,17
"iNat",-77.7181166667,38.8062033333,5
"iNat",-87.9229773023,42.3732896615,17
"iNat",-71.4947283333,42.4022166667,17
"iNat",-74.2135169472,40.5086786496,14
"iNat",-94.3702951446,46.162745419,18
"iNat",-72.5322416667,42.39285,17
"iNat",-72.5687555556,44.2819111111,6
"iNat",-78.1216888333,40.3208116667,6
"iNat",-78.9697714057,35.2870167004,17
"iNat",-76.4550864725,39.035525374,5
"iNat",-77.3180444118,38.9666850348,18
"iNat",-77.3571052192,38.9773459148,17
"iNat",-80.7379916667,44.498305,15
"iNat",-90.3650303117,31.9997157392,17
"iNat",-80.4210666667,36.2718083333,6
"iNat",-91.0632333333,30.5453333333,17
"iNat",-60.828625,46.7432666667,5
"iNat",-60.8286383333,46.7427166667,5
"iNat",-74.4502130781,39.4642293038,17
"iNat",-91.1795192,31.7110428,5
"iNat",-85.6888322775,38.3648503056,15
"iNat",-78.8772431848,42.8639303352,10
"iNat",-78.8770876167,42.8639932528,10
"iNat",-78.8771198032,42.8638752938,10
"iNat",-78.8769052265,42.8639067496,10
"iNat",-78.8769695995,42.8639932528,10
"iNat",-76.9430833333,38.943405,17
"iNat",-76.96502,38.894025,17
"iNat",-83.4293133333,42.4888633333,17
"iNat",-83.28498,42.334275,17
"iNat",-76.96473,38.8942533333,17
"iNat",-76.808759356,34.7515904485,17
"iNat",-73.2860356655,44.6589008901,15
"iNat",-73.2838642147,44.6539372006,15
"iNat",-80.4535659273,41.3047988364,15
"iNat",-99.7195653484,42.459425393,10
"iNat",-77.2397754461,39.0608536317,17
"iNat",-71.144165,42.3696416667,6
"iNat",-83.2850646459,42.3341374515,17
"iNat",-80.5443365779,41.2428718913,15
"iNat",-83.0267539991,40.087977736,17
"iNat",-83.0535919873,40.1516934726,5
"iNat",-83.0330212942,40.0686249516,5
"iNat",-81.07019869,28.51087623,17
"iNat",-80.4925622445,41.3101900452,5
"iNat",-80.4622441647,41.3726836401,15
"iNat",-76.8797215707,39.2091724886,17
"iNat",-97.1117858887,32.9057617188,5
"iNat",-80.983078,28.574327,14
"iNat",-84.6400746536,36.0582155332,5
"iNat",-86.6205596924,32.8726348877,17
"iNat",-77.12545,39.016425,17
"iNat",-87.4833333333,33.2647216667,17
"iNat",-87.4853766667,33.2630966667,17
"iNat",-87.4845066667,33.262775,5
"iNat",-73.1890716667,44.4633166667,17
"iNat",-83.0854416667,34.84925,5
"iNat",-83.0762778333,34.8481966667,5
"iNat",-83.0699166667,34.8461283333,6
"iNat",-83.0696945,34.84612,6
"iNat",-83.1866641757,40.1219660777,17
"iNat",-83.0646509012,40.1795306706,17
"iNat",-83.0749899706,40.0943520881,17
"iNat",-83.0857370682,40.0660457899,17
"iNat",-78.9836302816,35.9221397214,5
"iNat",-98.6210272437,29.5715326132,8
"iNat",-78.9188919067,36.0108337402,17
"iNat",-77.305229,44.481637,6
"iNat",-77.303349,44.479201,6
"iNat",-85.6045616667,34.80548,5
"iNat",-76.757875585,42.4419857145,15
"iNat",-84.60094814,41.2180893,17
"iNat",-76.4123687744,42.391330719,5
"iNat",-78.9704269,35.9909612,17
"iNat",-76.3055883333,40.0849111667,17
"iNat",-78.6875439212,35.7193859696,17
"iNat",-79.946595,36.0396695,5
"iNat",-73.9633712769,40.6498603821,17
"iNat",-76.7443658878,38.9868683042,17
"iNat",-72.1713180542,41.7000389099,17
"iNat",-68.1138785311,44.5724803417,5
"iNat",-77.0730055,39.0166138833,17
"iNat",-73.8795574476,40.8442441095,17
"iNat",-83.3720526472,33.976476007,17
"iNat",-76.7896309,39.2972238,17
"iNat",-73.996711731,40.7011871338,17
"iNat",-74.4005451,40.6839993,17
"iNat",-80.3853362725,43.2939903473,6
"iNat",-84.22783954,37.56668546,5
"iNat",-82.5471515715,35.549899693,6
"iNat",-93.6343216667,42.04165,17
"iNat",-93.6343277526,42.0416488499,17
"iNat",-97.5194466667,35.6872666667,17
"iNat",-72.5086195674,43.1428044057,17
"iNat",-72.508618394,43.1429199502,17
"iNat",-72.5085084234,43.1428421662,17
"iNat",-93.6343833333,42.04165,17
"iNat",-84.1508483887,30.5713443756,3
"iNat",-85.3648071289,35.0101165771,5
"iNat",-79.0444945,35.889695,17
"iNat",-79.9674584633,43.8295884082,5
"iNat",-73.9761422855,40.7126878342,17
"iNat",-73.9762121905,40.7126345253,17
"iNat",-73.9762287029,40.7126232516,17
"iNat",-73.9762009588,40.712608248,17
"iNat",-84.22853483,37.56693774,5
"iNat",-72.9243916667,41.3223583333,17
"iNat",-85.2525318477,32.5374620304,6
"iNat",-78.0648995285,39.0636032448,15
"iNat",-82.3355206848,35.595363155,17
"iNat",-82.3360321485,35.5948179122,5
"iNat",-84.4456969947,42.7339848318,17
"iNat",-73.9612966667,40.6881866667,17
"iNat",-73.9762583748,40.7127079508,17
"iNat",-73.976224009,40.7126819669,17
"iNat",-84.23107283,37.56265348,5
"iNat",-82.5072049258,35.7975300666,5
"iNat",-83.0875028333,35.4265783333,5
"iNat",-87.01356111,35.59949785,17
"iNat",-81.5771947106,41.5207769545,17
"iNat",-69.3933188342,46.6151157662,17
"iNat",-74.0024478831,40.653890592,17
"iNat",-82.483955,40.3824916667,17
"iNat",-79.24729275,35.00366471,8
"iNat",-78.7622966667,44.4108466667,18
"iNat",-97.1729361111,26.1384611111,14
"iNat",-78.7623366667,44.410825,18
"iNat",-82.5582022873,35.63319718,18
"iNat",-81.4741799702,36.4579247777,5
"iNat",-74.1370083333,44.318795,17
"iNat",-78.7628783333,44.4108366667,14
"iNat",-78.8598116667,35.7715533333,17
"iNat",-85.97225917,32.93011652,17
"iNat",-73.9518971629,40.7942698384,17
"iNat",-80.8923740046,34.9956790951,6
"iNat",-79.4988861084,43.6577758789,18
"iNat",-79.4988861084,43.6575012207,5
"iNat",-76.2370016667,44.2824983333,15
"iNat",-96.8485107422,32.7536277771,17
"iNat",-76.8526229858,39.1662368774,17
"iNat",-72.488495,44.2008166667,17
"iNat",-75.82718911,42.92818202,5
"iNat",-72.4885116667,44.2008133333,17
"iNat",-71.576041393,42.6104573382,17
"iNat",-85.4742091462,32.5514395562,5
"iNat",-96.9934489578,19.400702718,6
"iNat",-72.2255859582,41.8117744554,6
"iNat",-96.3025283333,41.0108027833,10
"iNat",-79.8995277778,43.2727222222,6
"iNat",-82.11979135,35.96211715,6
"iNat",-82.11978928,35.96207109,6
"iNat",-71.2923283333,42.5128833333,17
"iNat",-82.11982156,35.96198836,6
"iNat",-86.7073053774,33.5586708645,17
"iNat",-82.11982394,35.96199013,6
"iNat",-79.9680456867,43.8266007604,5
"iNat",-77.106881,39.112151,5
"iNat",-77.106977,39.112322,5
"iNat",-71.6859719731,42.7098858064,14
"iNat",-82.9156942737,42.3334305841,17
"iNat",-82.9160415754,42.3337266128,17
"iNat",-96.3024533333,41.0095027833,10
"iNat",-72.9639374559,44.2958454509,15
"iNat",-77.6579048727,38.04026661,5
"iNat",-80.5749057835,42.6415376235,15
"iNat",-73.4160466667,41.371395,17
"iNat",-81.6621012537,36.2857045565,5
"iNat",-76.5983209902,39.3135555292,17
"iNat",-76.9385986328,38.9344215393,17
"iNat",-79.9658905083,43.8282466573,5
"iNat",-71.2446577813,42.1990512166,17
"iNat",-73.7390366667,40.7433583333,5
"iNat",-82.218795,29.7242783333,9
"iNat",-75.2421492027,45.3758001905,17
"iNat",-85.8838828,39.0357444,17
"iNat",-78.1973333333,40.4587366667,5
"iNat",-78.6773343517,35.7822113495,17
"iNat",-76.3581828587,45.4397485033,6
"iNat",-73.97803964,40.71324164,17
"iNat",-79.7644422948,43.4027787148,17
"iNat",-73.9611283333,40.6882366667,17
"iNat",-80.6191872706,43.4939776813,15
"iNat",-76.881195,38.8439633333,17
"iNat",-72.2506259068,41.8087344162,17
"iNat",-75.1117555,40.0836971667,17
"iNat",-78.28865,44.3620216667,6
"iNat",-76.1054325653,43.5745978151,5
"iNat",-72.3212085,43.68939854,17
"iNat",-73.9687912726,40.7783891308,6
"iNat",-97.1974747767,37.4044259445,10
"iNat",-82.9690689315,35.5952898134,15
"iNat",-80.6301416667,43.4426305556,5
"iNat",-80.6301333333,43.4425472222,5
"iNat",-80.7394158981,43.5883436832,15
"iNat",-80.63115,43.4428333333,5
"iNat",-80.6315694444,43.4424666667,15
"iNat",-80.6340861111,43.4406472222,15
"iNat",-81.4499565,39.4163229,17
"iNat",-73.7852622942,40.8465176169,17
"iNat",-73.1865533333,41.7297633333,17
"iNat",-77.5121071,44.5052521,6
"iNat",-73.6859666667,41.1794283333,17
"iNat",-96.323745,44.0129972167,10
"iNat",-82.65881249,28.13217808,9
"iNat",-80.6344916667,43.4416805556,15
"iNat",-71.440195,42.1527416667,17
"iNat",-76.32895,39.568425,17
"iNat",-82.737975,45.7940633333,18
"iNat",-71.5745362628,43.8811681314,17
"iNat",-81.9053283333,41.1396471667,17
"iNat",-82.48352,40.381675,17
"iNat",-72.3721053618,43.498701892,17
"iNat",-80.1048362442,43.9291721397,17
"iNat",-82.3631883333,35.626295,17
"iNat",-73.3528623731,41.1602681782,17
"iNat",-95.7852922623,35.9839555798,5
"iNat",-79.1272721667,40.5628,5
"iNat",-99.7351316667,19.3666083333,15
"iNat",-82.5328533333,35.580605,17
"iNat",-86.6447498305,40.6238054176,15
"iNat",-81.6352383333,35.5935133333,6
"iNat",-95.3688224769,32.1857740932,15
"iNat",-78.55027771,36.0344429016,17
"iNat",-70.54286116,41.91966999,16
"iNat",-85.2148132324,35.1578559875,17
"iNat",-78.9315527186,36.0035927588,17
"iNat",-69.9794480875,43.7639372441,6
"iNat",-70.2866216667,44.0981305,14
"iNat",-77.2676616667,39.3412033333,5
"iNat",-78.72603517,42.88428102,5
"iNat",-78.822198948,35.7843808551,17
"iNat",-80.8003533333,35.6071083333,17
"iNat",-96.3245280806,44.0128731437,10
"iNat",-83.395540584,33.9645757154,17
"iNat",-82.8624427949,40.0842393902,17
"iNat",-75.6118204817,39.9380166252,5
"iNat",-79.5456772496,37.6292523836,5
"iNat",-83.076575,40.2402916667,5
"iNat",-83.0772166667,40.2399,5
"iNat",-71.615845,42.4482,15
"iNat",-73.89015476,42.73926792,6
"iNat",-73.89284984,42.72047702,5
"iNat",-76.883310463,39.0176789096,15
"iNat",-82.0427555,39.5108033333,5
"iNat",-82.5938865444,39.7254618588,5
"iNat",-75.6749496519,45.0579104971,1
"iNat",-80.9497288582,36.3551117307,5
"iNat",-87.6184844971,32.6920280457,15
"iNat",-78.28118,43.113705,14
"iNat",-82.8074716667,39.93422,5
"iNat",-75.6869091746,37.6089318283,17
"iNat",-80.3835305309,43.2696265053,15
"iNat",-74.1568072751,41.8340215604,17
"iNat",-74.0438154784,41.858705619,5
"iNat",-73.9667843097,40.7740610931,17
"iNat",-74.1083491837,41.9050406506,6
"iNat",-86.8678361111,41.7248583333,14
"iNat",-82.358575,29.6284716667,17
"iNat",-76.8525314331,39.1664237976,17
"iNat",-76.8237129226,38.9671777227,5
"iNat",-76.8258486316,38.9702523685,17
"iNat",-73.9190724213,40.7083076192,17
"iNat",-78.9816237556,35.9921716828,17
"iNat",-71.1845603442,41.9668278825,17
"iNat",-76.8249138817,38.9669660508,5
"iNat",-82.4864501953,35.5657806396,5
"iNat",-78.73100216,42.88526031,14
"iNat",-74.2014783333,42.9355666667,17
"iNat",-87.52738,33.220795,17
"iNat",-99.419828616,36.4377141699,17
"iNat",-93.6343383333,42.0416416667,17
"iNat",-89.3944103859,45.8714274769,17
"iNat",-86.6336385799,36.184088567,17
"iNat",-74.0014888883,40.8662333333,14
"iNat",-74.001225,40.86632,17
"iNat",-87.5476368797,33.2126366485,17
"iNat",-74.0768805,41.2352916667,5
"iNat",-72.5310533333,43.823975,17
"iNat",-73.1594861667,44.9752216667,18
"iNat",-72.9747593809,43.9811054667,5
"iNat",-71.3346530438,42.8677111086,14
"iNat",-71.4844926177,42.9049375731,5
"iNat",-72.9206909011,44.3210112366,5
"iNat",-72.89553,44.9960633333,5
"iNat",-71.2277506307,42.8421504274,5
"iNat",-82.73797,45.7940966667,18
"iNat",-79.7490313417,43.4094685476,6
"iNat",-76.5484085083,42.5003013611,15
"iNat",-73.1012802124,40.9579849243,5
"iNat",-72.4270083333,44.5669883333,14
"iNat",-77.4133453369,45.0387115479,18
"iNat",-96.5274883333,42.536695,14
"iNat",-82.5661877383,35.6122176361,5
"iNat",-81.6858366667,36.2211716667,17
"iNat",-96.7090916667,33.4483116667,10
"iNat",-65.0977188926,46.6965731409,15
"iNat",-97.411575,37.9164716667,17
"iNat",-80.5086883333,35.2505283333,5
"iNat",-94.1608607211,36.0730308015,17
"iNat",-76.4870510592,39.3282307097,17
"iNat",-84.53759312,38.25415869,17
"iNat",-96.5274883333,42.536725,14
"iNat",-74.8967895508,39.0734214783,14
"iNat",-79.4176957863,43.7815982677,17
"iNat",-81.6870567575,26.2714447819,17
"iNat",-83.6871646006,41.0216629454,5
"iNat",-87.1100006104,41.6291656494,17
"iNat",-80.3982645278,43.4804187186,5
"iNat",-84.01566945,42.4632333333,5
"iNat",-77.2544987786,38.9963034508,5
"iNat",-90.1897583333,44.0722471667,14
"iNat",-63.58827,44.8615916667,17
"iNat",-90.0470554388,35.3568101529,6
"iNat",-78.9814383333,36.1894216667,17
"iNat",-81.9724911533,41.0007344308,5
"iNat",-73.3237010484,44.7246358585,17
"iNat",-82.535316752,35.5740249625,17
"iNat",-77.0802695,38.9102083333,5
"iNat",-77.1912163797,39.2828963418,17
"iNat",-76.479072,39.1664209722,17
"iNat",-76.479723,39.1662099722,17
"iNat",-81.6617989655,36.2856761802,15
"iNat",-74.2829380277,40.5338223101,17
"iNat",-75.4910529216,45.5036960713,5
"iNat",-75.5018938059,45.4995957673,18
"iNat",-75.4868916667,45.5022166667,18
"iNat",-79.1269406108,40.5655078705,5
"iNat",-76.67457,39.612175,8
"iNat",-76.6744783333,39.6121666667,8
"iNat",-76.673775,39.6118666667,5
"iNat",-76.673355,39.6115633333,5
"iNat",-76.6738133333,39.6115416667,5
"iNat",-76.4967069887,42.4141963341,5
"iNat",-79.5676475789,44.0383528974,15
"iNat",-80.381485,43.271408,15
"iNat",-81.2084503174,43.0306396484,15
"iNat",-86.1790958835,39.7662850864,18
"iNat",-81.6384366667,44.1833833333,17
"iNat",-76.6529,39.6368716667,5
"iNat",-78.2909747958,38.7853448917,5
"iNat",-84.35331725,33.7966918889,17
"iNat",-79.9105529785,40.4438896179,17
"iNat",-93.9497231786,30.7134695398,3
"iNat",-86.4419937385,39.1271113014,5
"iNat",-86.4150620321,39.1713428535,5
"iNat",-87.1921,39.0090138833,6
"iNat",-82.4191708778,35.6228546526,5
"iNat",-82.5659588863,35.6123689384,17
"iNat",-83.6787490845,37.7733840942,17
"iNat",-78.7023728396,34.3256231503,17
"iNat",-79.9130554199,40.4452781677,17
"iNat",-72.7322305556,45.3981472222,17
"iNat",-93.646138,42.029792,17
"iNat",-68.8021910191,44.1405039389,1
"iNat",-68.846106492,44.1066277846,6
"iNat",-76.7569146114,39.4706083048,5
"iNat",-93.646143,42.029738,17
"iNat",-98.2084493202,19.2798742266,15
"iNat",-78.4192428589,35.8496551514,1
"iNat",-80.016263,40.502265,17
"iNat",-71.5161177587,44.6001010634,17
"iNat",-77.297618,44.481688,6
"iNat",-80.04946,45.23192,18
"iNat",-73.9671476929,40.7743673488,17
"iNat",-73.9671602182,40.7744085255,17
"iNat",-76.95755356,41.0540077743,6
"iNat",-77.297482,44.481761,6
"iNat",-77.9318616667,38.7172783333,5
"iNat",-87.7927780151,30.9966659546,1
"iNat",-83.720954895,37.8118247986,17
"iNat",-85.0295761787,41.7110407725,14
"iNat",-87.3936780542,41.6169181871,17
"iNat",-72.5086390973,43.1429735525,17
"iNat",-84.4132208918,42.830554666,14
"iNat",-77.0241033337,39.0695745451,17
"iNat",-84.1577,30.562,3
"iNat",-84.1583,30.5622,3
"iNat",-72.7610172203,41.2697731912,14
"iNat",-77.2906519007,39.5599065442,17
"iNat",-77.20648,38.6653166667,15
"iNat",-80.9224701479,44.323792472,5
"iNat",-73.3744996916,41.5980177722,15
"iNat",-82.6214199771,39.7062110703,17
"iNat",-72.5757479668,42.6406177226,17
"iNat",-77.07597403,38.98148793,17
"iNat",-94.1721864325,30.8575881925,17
"iNat",-78.78837624,35.61906234,17
"iNat",-81.3584133333,44.8918116667,17
"iNat",-94.1720448621,30.8578965208,17
"iNat",-81.357155,44.8914416667,1
"iNat",-81.3562616667,44.8904116667,1
"iNat",-83.8505234119,35.9409447274,1
"iNat",-83.0761489968,40.2410590293,15
"iNat",-82.9265809787,35.1525841161,1
"iNat",-77.3713744705,38.9905143449,17
"iNat",-81.8530960083,42.3115463257,18
"iNat",-76.6258284264,39.2715860485,17
"iNat",-86.4468642129,33.7035540062,1
"iNat",-83.0528077484,42.5286178943,17
"iNat",-83.0528265,42.5285732,17
"iNat",-83.0527918228,42.5285835285,17
"iNat",-72.3127613962,41.8237296772,5
"iNat",-72.3127375916,41.8236942636,5
"iNat",-83.0528469757,42.5285405294,17
"iNat",-72.3128159624,41.8236682797,5
"iNat",-77.0259209722,39.2050358693,17
"iNat",-83.0528103468,42.5285586762,17
"iNat",-87.4004020756,39.4695523773,17
"iNat",-71.13563985,43.83005,6
"iNat",-69.3737327122,44.050880014,5
"iNat",-72.3125224282,41.8234113325,5
"iNat",-75.6716690063,39.8225669861,6
"iNat",-87.4004868057,39.4694660782,17
"iNat",-72.3126817682,41.8234919664,5
"iNat",-80.1575611667,43.4716033333,17
"iNat",-77.2844446347,37.5912851901,5
"iNat",-71.5444172268,43.7242962141,5
"iNat",-81.0674302653,31.9638418313,3
"iNat",-77.41470075,38.83767295,17
"iNat",-76.2789866667,43.0714383333,15
"iNat",-74.1037543871,41.8046606502,5
"iNat",-72.3127025553,41.8230536348,5
"iNat",-76.7221323735,37.2746220569,6
"iNat",-90.58417549,30.41713797,3
"iNat",-87.0203933716,36.1310348511,5
"iNat",-77.2884949018,37.5927179167,14
"iNat",-71.0929446202,42.3444764922,16
"iNat",-83.05441829,42.52882463,17
"iNat",-79.10902488,35.22015036,17
"iNat",-79.10899658,35.22014619,17
"iNat",-84.4137711638,42.8302391293,14
"iNat",-85.6611944084,37.9188035382,6
"iNat",-73.7511515525,41.784824864,17
"iNat",-78.975105,35.9695883333,5
"iNat",-82.1693193634,34.2120786896,10
"iNat",-72.3128403538,41.8219605927,5
"iNat",-72.3130414356,41.8220717786,5
"iNat",-72.31299778,41.82208923,5
"iNat",-72.3143539429,41.8218612671,6
"iNat",-72.3134273384,41.8224665244,5
"iNat",-80.57252888,43.4877501,5
"iNat",-79.0450361667,35.8897883333,5
"iNat",-98.7368166667,29.7971616667,17
"iNat",-73.1012954712,40.9579238892,14
"iNat",-78.7504567606,45.493322246,6
"iNat",-76.4265643004,38.1886118708,17
"iNat",-78.1466691849,38.0112659885,15
"iNat",-98.0956765542,34.671129898,15
"iNat",-73.92813,40.7732,17
"iNat",-83.05082293,42.52843985,17
"iNat",-86.8913146389,36.0788857704,17
"iNat",-95.221625,35.8611866667,10
"iNat",-73.0238721667,40.8947333333,17
"iNat",-95.97610036,36.74995411,17
"iNat",-82.805175,42.5781533333,14
"iNat",-86.9118564203,34.5734574955,1
"iNat",-79.1562586092,43.7597827614,5
"iNat",-80.8388235585,43.4112011718,15
"iNat",-87.7983093169,45.0984347659,15
"iNat",-81.46482894,30.85570236,3
"iNat",-73.8634494413,42.7148719971,5
"iNat",-73.8634589967,42.7148858691,5
"iNat",-76.9416218252,38.9131106995,14
"iNat",-70.97765637,43.57093172,1
"iNat",-72.3571873147,43.8342531574,6
"iNat",-80.4586303563,42.616545731,15
"iNat",-80.4575038301,42.6143065538,15
"iNat",-80.4552627171,42.6139543377,15
"iNat",-80.4547870918,42.6144333029,15
"iNat",-80.4586649812,42.6164676051,15
"iNat",-80.4579262458,42.6176397237,15
"iNat",-79.3654449227,43.6844259515,17
"iNat",-72.3115272,41.82343408,15
"iNat",-73.0905305,43.98868,15
"iNat",-76.0494748566,42.9616331141,17
"iNat",-76.96646996,38.89352299,14
"iNat",-81.4189910889,41.3327402728,17
"iNat",-79.282178767,34.5223538305,18
"iNat",-75.6868133333,37.608945,17
"iNat",-76.94511299,38.91278724,14
"iNat",-85.0769424438,35.106388092,17
"iNat",-73.864556104,42.7185840067,17
"iNat",-73.8645516616,42.718571811,17
"iNat",-76.96665672,38.89241299,14
"iNat",-83.5398033333,35.6886716667,5
"iNat",-82.5579383333,35.6336366667,18
"iNat",-73.8645033333,42.718475,17
"iNat",-73.8645466667,42.7185283333,17
"iNat",-79.2821133882,34.5223173674,18
"iNat",-82.8195048824,34.6751859927,17
"iNat",-82.4406944459,29.6400049414,3
"iNat",-82.5571966667,35.6339833333,6
"iNat",-81.65914564,41.18427357,14
"iNat",-77.0137762077,38.9718537553,17
"iNat",-72.56965,44.2686783333,17
"iNat",-73.0953445,44.4865383333,17
"iNat",-73.095827828,44.4862192517,17
"iNat",-73.9973903713,40.6577385549,17
"iNat",-76.966293335,38.891456604,14
"iNat",-76.9665243757,38.8915485889,14
"iNat",-81.6509823874,28.030998991,15
"iNat",-73.9696422218,40.7802752626,1
"iNat",-97.3557422218,37.7062225063,5
"iNat",-82.33618,29.68928,17
"iNat",-73.9971552049,41.2460930777,5
"iNat",-71.3826127165,43.1502500922,5
"iNat",-73.91947287,40.78057116,17
"iNat",-73.8800514088,40.8893696583,5
"iNat",-73.92052552,40.78045115,17
"iNat",-75.4315416667,40.0953861667,15
"iNat",-76.4228172,38.1909093,17
"iNat",-77.1366705092,38.9347796539,5
"iNat",-83.8669433594,35.9571380615,5
"iNat",-85.6474037468,44.7373814463,17
"iNat",-73.9947008129,40.4613531903,16
"iNat",-85.7164245286,42.4730476365,15
"iNat",-72.3695133333,40.9876866667,5
"iNat",-97.0642705444,36.1882953082,17
"iNat",-65.2436141968,44.4097213745,6
"iNat",-72.6392281167,41.5183661277,5
"iNat",-72.510783691,42.3692940921,5
"iNat",-73.8800629083,40.8894141529,5
"iNat",-77.0019154066,38.9121662151,17
"iNat",-72.1333368682,43.2009833213,1
"iNat",-93.945975,41.3490633333,16
"iNat",-80.94539081,35.67860476,5
"iNat",-93.9459833333,41.3495666667,15
"iNat",-70.4700698853,43.5466079712,14
"iNat",-59.8865916667,46.1138111667,17
"iNat",-84.10404478,44.2935533,15
"iNat",-77.3438116667,39.3319866667,17
"iNat",-84.10393842,44.29344627,15
"iNat",-73.9604454116,40.7105554361,17
"iNat",-77.3436666667,39.331845,17
"iNat",-73.58501579,41.79855413,5
"iNat",-83.9339133333,37.937545,6
"iNat",-75.2652916667,41.10875,17
"iNat",-72.5097588357,42.370011583,5
"iNat",-73.58506361,41.79872682,5
"iNat",-84.10403087,44.29345924,15
"iNat",-72.5099114987,42.3699069051,1
"iNat",-72.5097987695,42.3699118957,1
"iNat",-72.5097781141,42.3699733615,1
"iNat",-72.5098723359,42.3698586856,1
"iNat",-72.5098777749,42.3697395483,1
