"user.login","Blattodea","Coleoptera","Dermaptera","Diptera","Ephemeroptera","Hemiptera","Hymenoptera","Lepidoptera","Mantodea","Mecoptera","Megaloptera","Neuroptera","Odonata","Orthoptera","Phasmida","Zygentoma"
"phaedra1",0,0.0454545454545455,0,0,0,0.0454545454545455,0.0909090909090909,0.818181818181818,0,0,0,0,0,0,0,0
"philboyle",0,0.0172413793103448,0,0,0,0.0172413793103448,0.0344827586206897,0.672413793103448,0.0172413793103448,0,0,0,0.224137931034483,0.0172413793103448,0,0
"philipmarkosso",0,0.105769230769231,0,0.174679487179487,0.0016025641025641,0.0544871794871795,0.0737179487179487,0.544871794871795,0,0.00480769230769231,0,0,0.0304487179487179,0.00961538461538462,0,0
"phototime",0,0.014760147601476,0,0.103321033210332,0,0.011070110701107,0.0664206642066421,0.527675276752767,0,0,0,0.003690036900369,0.269372693726937,0.003690036900369,0,0
"phrankb",0.00254452926208651,0.0381679389312977,0,0.0152671755725191,0.00763358778625954,0.0330788804071247,0.0305343511450382,0.49618320610687,0.00508905852417303,0,0.00508905852417303,0.00254452926208651,0.351145038167939,0.0127226463104326,0,0
"phylogenomics",0,0.0703125,0,0.046875,0,0.015625,0.34375,0.34375,0.015625,0,0,0,0.1328125,0.03125,0,0
"piphilsunmas",0,0.0606060606060606,0,0,0,0.151515151515152,0.0303030303030303,0.666666666666667,0,0,0,0,0,0.0909090909090909,0,0
"pitrusque",0,0.153846153846154,0,0.0961538461538462,0,0.0576923076923077,0.125,0.490384615384615,0,0,0,0,0.0480769230769231,0.0288461538461538,0,0
"pixiesue",0,0.010989010989011,0,0.021978021978022,0,0.032967032967033,0.549450549450549,0.362637362637363,0.021978021978022,0,0,0,0,0,0,0
"pkeiner",0,0.222222222222222,0,0.0222222222222222,0,0.222222222222222,0.155555555555556,0.222222222222222,0,0,0.0222222222222222,0,0.0666666666666667,0.0666666666666667,0,0
"plainsashchalaca",0,0.0746268656716418,0,0,0,0,0.0298507462686567,0.865671641791045,0,0,0,0,0.0298507462686567,0,0,0
"plantpowergirl09",0.0206185567010309,0.0618556701030928,0,0.0206185567010309,0,0.134020618556701,0.0618556701030928,0.463917525773196,0.0103092783505155,0.0103092783505155,0,0.0103092783505155,0.11340206185567,0.0824742268041237,0.0103092783505155,0
"plc",0,0.0178571428571429,0,0,0,0,0,0.964285714285714,0,0,0,0,0,0,0.0178571428571429,0
"plectrudis",0,0.173913043478261,0,0.0217391304347826,0,0.0217391304347826,0.108695652173913,0.630434782608696,0,0,0,0,0.0217391304347826,0.0217391304347826,0,0
"pliffgrieff",0,0.12751677852349,0.00671140939597315,0.100671140939597,0,0.0469798657718121,0.0335570469798658,0.516778523489933,0.0201342281879195,0,0,0,0.087248322147651,0.0604026845637584,0,0
"plsommer",0,0.0666666666666667,0,0.0222222222222222,0,0,0.177777777777778,0.244444444444444,0,0,0,0,0.422222222222222,0.0666666666666667,0,0
"pmcg12",0,0.0540540540540541,0,0.108108108108108,0,0.0540540540540541,0.162162162162162,0.540540540540541,0,0,0,0,0.027027027027027,0.0540540540540541,0,0
"pmdenn",0,0.0476190476190476,0,0,0,0.0952380952380952,0.0476190476190476,0.761904761904762,0,0,0,0,0.0476190476190476,0,0,0
"pnoah27",0,0.209302325581395,0,0.0465116279069767,0,0.0930232558139535,0.13953488372093,0.348837209302326,0,0,0,0,0.0697674418604651,0.0697674418604651,0.0232558139534884,0
"pollyspocket",0,0.0384615384615385,0,0,0,0.0384615384615385,0.0384615384615385,0.769230769230769,0,0,0,0,0,0.115384615384615,0,0
"poncho",0,0.125,0,0.0555555555555556,0,0.0277777777777778,0.0972222222222222,0.555555555555556,0,0,0,0,0.138888888888889,0,0,0
"poppycorners",0.0212765957446809,0.148936170212766,0,0.0851063829787234,0,0.127659574468085,0.127659574468085,0.446808510638298,0.0212765957446809,0,0,0,0,0.0212765957446809,0,0
"pourtwowest",0,0.53448275862069,0,0.0172413793103448,0,0.137931034482759,0.0172413793103448,0.189655172413793,0,0,0,0,0.0344827586206897,0.0689655172413793,0,0
"prairie_rambler",0,0.134328358208955,0,0.0298507462686567,0,0.0895522388059701,0.0970149253731343,0.485074626865672,0,0,0,0,0.119402985074627,0.0223880597014925,0.0223880597014925,0
"prajwal_ullal",0,0,0,0.0285714285714286,0,0,0.0857142857142857,0.685714285714286,0.0285714285714286,0,0,0,0.171428571428571,0,0,0
"prcoakes",0,0,0,0.0277777777777778,0,0.0555555555555556,0.0555555555555556,0.666666666666667,0.0277777777777778,0,0,0,0.138888888888889,0.0277777777777778,0,0
"priscilamoreno",0,0.03125,0,0.03125,0,0.03125,0.03125,0.84375,0,0,0,0,0.03125,0,0,0
"pshep_02",0,0.148936170212766,0,0.0425531914893617,0,0.148936170212766,0.127659574468085,0.468085106382979,0,0,0,0,0.0425531914893617,0.0212765957446809,0,0
"pucak",0,0.04,0,0.09,0,0.07,0.1,0.45,0.05,0,0,0,0.15,0.05,0,0
"pwijnsouw",0,0.102173913043478,0,0.106521739130435,0.00217391304347826,0.05,0.0456521739130435,0.652173913043478,0,0.00869565217391304,0,0.00217391304347826,0.0130434782608696,0.00217391304347826,0,0
"qin_huang",0.00869565217391304,0.0391304347826087,0,0,0,0.130434782608696,0.0652173913043478,0.543478260869565,0.0130434782608696,0,0,0,0.156521739130435,0.0217391304347826,0.0217391304347826,0
"quentin_cha",0,0.24,0,0.08,0,0.16,0,0.36,0.04,0,0,0,0.08,0.04,0,0
"quick-three-beers",0.0263157894736842,0.0526315789473684,0,0,0,0.105263157894737,0.184210526315789,0.447368421052632,0,0,0.0263157894736842,0,0.105263157894737,0.0526315789473684,0,0
"quietlymagical",0,0.21875,0,0.0833333333333333,0,0.0625,0.135416666666667,0.291666666666667,0,0,0,0,0.197916666666667,0,0,0
"rachel_woods",0,0.0487804878048781,0,0,0,0,0.024390243902439,0.926829268292683,0,0,0,0,0,0,0,0
"rachelgirard",0.025,0.15,0.025,0.05,0,0.125,0.125,0.45,0,0,0.025,0,0,0.025,0,0
"rafael_torres",0.0434782608695652,0.304347826086957,0,0,0,0.0434782608695652,0.217391304347826,0.173913043478261,0,0,0,0,0.130434782608696,0.0869565217391304,0,0
"rafre",0,0.277777777777778,0.0277777777777778,0.194444444444444,0,0.0833333333333333,0.111111111111111,0.305555555555556,0,0,0,0,0,0,0,0
"ramblinghemlock",0,0.0495049504950495,0,0,0,0.0198019801980198,0,0.900990099009901,0,0,0,0,0,0.0297029702970297,0,0
"ramiroer",0,0.272727272727273,0,0,0,0.0909090909090909,0.0454545454545455,0.590909090909091,0,0,0,0,0,0,0,0
"ramonbustos",0,0,0,0.04,0,0,0.08,0.52,0,0,0,0,0.28,0.08,0,0
"ranger_ross",0,0.214285714285714,0,0,0,0.178571428571429,0.107142857142857,0.428571428571429,0,0,0,0,0.0714285714285714,0,0,0
"rangerbecky",0,0.0454545454545455,0,0,0,0,0.0909090909090909,0.727272727272727,0.0454545454545455,0,0,0,0.0454545454545455,0.0454545454545455,0,0
"raquelmartinez",0,0.102564102564103,0.0256410256410256,0.0512820512820513,0,0.0512820512820513,0.0769230769230769,0.41025641025641,0,0,0,0,0.128205128205128,0.128205128205128,0,0
"ravenlunatic",0,0.25,0,0.0357142857142857,0,0,0.0357142857142857,0.607142857142857,0,0,0,0,0,0.0714285714285714,0,0
"ray_turnbull",0.0333333333333333,0,0,0,0,0.0333333333333333,0.0333333333333333,0.466666666666667,0,0,0,0,0.433333333333333,0,0,0
"rayquazasaur",0.00505902192242833,0.18212478920742,0.00337268128161889,0.18043844856661,0,0.131534569983137,0.183811129848229,0.21247892074199,0.00337268128161889,0,0,0.00337268128161889,0.0387858347386172,0.0539629005059022,0,0.00168634064080944
"rbjs",0,0.0625,0,0.0625,0,0.0625,0.15625,0.5625,0.0625,0,0,0,0.03125,0,0,0
"rbpeake",0,0.136986301369863,0,0.0730593607305936,0.0045662100456621,0.118721461187215,0.105022831050228,0.388127853881279,0.0182648401826484,0,0.0045662100456621,0,0.0639269406392694,0.0730593607305936,0.0045662100456621,0.0045662100456621
"rburner",0,0.375,0,0.0833333333333333,0,0.0416666666666667,0.125,0.25,0,0,0,0,0.0833333333333333,0.0416666666666667,0,0
"rcw177",0,0.125,0,0,0,0.0416666666666667,0,0.416666666666667,0,0,0.0833333333333333,0,0.25,0.0416666666666667,0.0416666666666667,0
"rduborget",0,0.0909090909090909,0,0,0,0,0,0.0454545454545455,0,0,0,0,0.0454545454545455,0.5,0.318181818181818,0
"red_fairview",0,0.012987012987013,0,0.012987012987013,0,0.0779220779220779,0.116883116883117,0.350649350649351,0.012987012987013,0,0.012987012987013,0,0.337662337662338,0.0649350649350649,0,0
"redcodefsu",0,0.0454545454545455,0,0,0,0.106060606060606,0.318181818181818,0.424242424242424,0.0151515151515152,0,0,0,0.0606060606060606,0.0303030303030303,0,0
"redyoshi",0,0.289473684210526,0,0.0263157894736842,0,0.0526315789473684,0,0.447368421052632,0,0,0,0,0.0263157894736842,0.157894736842105,0,0
"reinerjakubowski",0.0038572806171649,0.170684667309547,0.000964320154291225,0.0568948891031823,0,0.121504339440694,0.0597878495660559,0.517839922854388,0,0,0.00192864030858245,0.00289296046287367,0.0289296046287367,0.0115718418514947,0,0.000964320154291225
"renata49",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"renkaw",0,0.214285714285714,0,0.0357142857142857,0,0.0357142857142857,0.0714285714285714,0.321428571428571,0,0,0,0,0.25,0.0714285714285714,0,0
"rescue-78",0,0,0,0,0,0.037037037037037,0.037037037037037,0.925925925925926,0,0,0,0,0,0,0,0
"rgorcik",0,0.19047619047619,0,0,0,0.0952380952380952,0.0952380952380952,0.476190476190476,0.0476190476190476,0,0,0,0.0952380952380952,0,0,0
"rgr_yee",0,0.181818181818182,0,0,0,0,0.113636363636364,0.568181818181818,0,0,0,0,0.0909090909090909,0.0454545454545455,0,0
"rguller",0,0.341463414634146,0,0.0609756097560976,0,0.317073170731707,0.024390243902439,0.0609756097560976,0,0,0,0.0121951219512195,0.0487804878048781,0.134146341463415,0,0
"rhcooke",0,0.133333333333333,0,0.133333333333333,0,0.05,0.108333333333333,0.4,0,0,0,0,0.158333333333333,0.0166666666666667,0,0
"riccardocastiglia",0,0.391304347826087,0,0,0,0.0869565217391304,0.130434782608696,0.173913043478261,0.0434782608695652,0,0,0,0,0.173913043478261,0,0
"richardsolberg",0,0.0925925925925926,0,0.0740740740740741,0,0.148148148148148,0.0925925925925926,0.296296296296296,0,0,0,0,0.240740740740741,0.0555555555555556,0,0
"richardwasson",0,0.0606060606060606,0,0,0,0,0.212121212121212,0.424242424242424,0,0,0,0,0.212121212121212,0.0909090909090909,0,0
"rickguyot",0,0,0,0,0,0.00598802395209581,0,0.988023952095808,0,0,0,0,0,0.00598802395209581,0,0
"rickr",0,0.346153846153846,0,0,0,0.0769230769230769,0.0769230769230769,0.384615384615385,0,0,0,0,0.115384615384615,0,0,0
"rickwalks",0,0.205811138014528,0,0.0774818401937046,0,0.0702179176755448,0.0750605326876513,0.464891041162228,0,0.00242130750605327,0,0,0.0411622276029056,0.062953995157385,0,0
"ridgemeadowsbutterflyranger",0,0.0142857142857143,0,0.0142857142857143,0,0,0.728571428571429,0.214285714285714,0,0,0,0,0.0285714285714286,0,0,0
"ritalxp",0.024390243902439,0.219512195121951,0.024390243902439,0.0487804878048781,0,0.170731707317073,0.0487804878048781,0.292682926829268,0,0,0,0,0,0.170731707317073,0,0
"rjm2",0,0.0843373493975904,0,0.108433734939759,0,0.0240963855421687,0.590361445783133,0.108433734939759,0,0,0,0,0.072289156626506,0.0120481927710843,0,0
"rjpretor",0.024390243902439,0.170731707317073,0,0.146341463414634,0,0.24390243902439,0.317073170731707,0.0487804878048781,0.024390243902439,0,0,0,0,0.024390243902439,0,0
"rjryan",0,0,0,0,0,0,0,0.909090909090909,0,0,0,0,0.0909090909090909,0,0,0
"rjwhitfield",0,0.266666666666667,0,0,0,0.3,0.0333333333333333,0.333333333333333,0,0,0,0,0,0.0666666666666667,0,0
"rkipfer",0,0.163636363636364,0,0.0909090909090909,0,0.127272727272727,0.0545454545454545,0.527272727272727,0,0,0,0,0.0181818181818182,0.0181818181818182,0,0
"rlee337",0,0.181818181818182,0,0.0909090909090909,0,0.0606060606060606,0.212121212121212,0.363636363636364,0,0,0,0.0303030303030303,0,0.0606060606060606,0,0
"rlephoto",0,0.0666666666666667,0,0,0,0.0333333333333333,0.0666666666666667,0.7,0,0,0,0,0.133333333333333,0,0,0
"rmoger",0.00518134715025907,0.0673575129533679,0.00518134715025907,0.0259067357512953,0,0.103626943005181,0.435233160621762,0.202072538860104,0.0207253886010363,0,0,0,0.113989637305699,0.0207253886010363,0,0
"rnnbrs",0,0.119496855345912,0.00628930817610063,0.050314465408805,0,0.0377358490566038,0.0880503144654088,0.647798742138365,0,0,0,0,0.0251572327044025,0.0251572327044025,0,0
"rob21",0,0.0965732087227414,0,0.0872274143302181,0.00311526479750779,0.0280373831775701,0.133956386292835,0.414330218068536,0,0,0,0,0.227414330218069,0.00934579439252336,0,0
"robangutan",0,0.0193548387096774,0,0.0129032258064516,0,0.0451612903225806,0.0451612903225806,0.47741935483871,0,0,0,0,0.329032258064516,0.0709677419354839,0,0
"robbyschmidt",0.032258064516129,0.0645161290322581,0.032258064516129,0.032258064516129,0,0.0645161290322581,0.193548387096774,0.483870967741935,0,0.032258064516129,0,0,0,0.0645161290322581,0,0
"robertlohman",0,0.1171875,0,0.0859375,0,0.140625,0.15625,0.421875,0.015625,0,0,0,0.0234375,0.0390625,0,0
"roberto-brembilla",0,0.228260869565217,0,0,0,0.0326086956521739,0.0326086956521739,0.532608695652174,0,0,0,0,0.119565217391304,0.0543478260869565,0,0
"robertofacchini",0,0.0196078431372549,0,0,0,0,0.0392156862745098,0.529411764705882,0,0,0,0,0.0196078431372549,0.392156862745098,0,0
"robgur",0,0.1,0,0.1,0,0.06,0.12,0.44,0.02,0,0,0,0.12,0.04,0,0
"robinia",0,0.0810810810810811,0,0,0,0.0540540540540541,0,0.72972972972973,0,0,0,0,0,0.135135135135135,0,0
"robvanepps",0.0072463768115942,0.148550724637681,0,0.0181159420289855,0,0.318840579710145,0.0108695652173913,0.384057971014493,0.0036231884057971,0,0,0.0036231884057971,0.0942028985507246,0.0108695652173913,0,0
"robw",0,0.0526315789473684,0,0.0263157894736842,0,0,0.0526315789473684,0.526315789473684,0,0,0,0,0.210526315789474,0.131578947368421,0,0
"robwaldo",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"rocker52",0,0,0,0,0,0,0.0476190476190476,0.428571428571429,0,0,0,0,0.523809523809524,0,0,0
"rockyemeraldbuckeye",0,0.161290322580645,0,0.0645161290322581,0,0.0967741935483871,0.193548387096774,0.451612903225806,0,0,0,0,0,0.032258064516129,0,0
"rogerritt",0,0.0861244019138756,0,0.100478468899522,0.00239234449760766,0.0478468899521531,0.062200956937799,0.610047846889952,0,0,0,0,0.0789473684210526,0.00717703349282297,0,0
"rogersgt",0,0.163934426229508,0,0.0819672131147541,0,0.0491803278688525,0.0491803278688525,0.524590163934426,0,0,0,0.0163934426229508,0.0983606557377049,0.0163934426229508,0,0
"rojasburke",0,0.0434782608695652,0,0.0543478260869565,0,0.0434782608695652,0.608695652173913,0.206521739130435,0.0217391304347826,0,0,0,0,0.0108695652173913,0,0
"rojosmojo",0,0.372549019607843,0,0.0784313725490196,0,0.0980392156862745,0.196078431372549,0.196078431372549,0,0,0,0,0.0588235294117647,0,0,0
"ronnie728",0,0.211538461538462,0.0192307692307692,0.0576923076923077,0,0.115384615384615,0.0769230769230769,0.403846153846154,0.0192307692307692,0,0,0,0.0192307692307692,0.0769230769230769,0,0
"ronvanderhoff",0,0.0985915492957746,0,0.0985915492957746,0,0.0563380281690141,0.211267605633803,0.507042253521127,0,0,0,0,0.0140845070422535,0.0140845070422535,0,0
"rooster_60",0,0.0277777777777778,0,0,0,0.0185185185185185,0.0277777777777778,0.907407407407407,0,0,0,0,0.0185185185185185,0,0,0
"ropro",0,0.555984555984556,0,0.00772200772200772,0,0.0540540540540541,0.0463320463320463,0.293436293436293,0,0,0,0,0.0347490347490347,0,0,0
"rosannems",0,0.0909090909090909,0,0,0,0.0454545454545455,0.272727272727273,0.454545454545455,0,0,0,0,0.0454545454545455,0.0909090909090909,0,0
"rosayrene",0,0.0930232558139535,0,0,0,0.0232558139534884,0.0697674418604651,0.744186046511628,0.0232558139534884,0,0,0,0.0232558139534884,0.0232558139534884,0,0
"rosebones",0,0.179245283018868,0.00943396226415094,0.0471698113207547,0,0.0943396226415094,0.169811320754717,0.216981132075472,0.00943396226415094,0,0,0.00943396226415094,0.226415094339623,0.0377358490566038,0,0
"roxannesbernard",0,0.153846153846154,0,0.04,0,0.0646153846153846,0.0707692307692308,0.224615384615385,0.00923076923076923,0,0,0,0.412307692307692,0.0246153846153846,0,0
"rrcreech52",0,0.121212121212121,0,0,0,0.0303030303030303,0.0909090909090909,0.515151515151515,0,0,0,0,0.0606060606060606,0.151515151515152,0.0303030303030303,0
"rseidler",0,0,0,0,0,0.0114942528735632,0,0.896551724137931,0,0,0,0.0114942528735632,0.0804597701149425,0,0,0
"rtshaw80",0,0.0181818181818182,0,0.0181818181818182,0,0.0727272727272727,0.163636363636364,0.472727272727273,0,0,0,0,0.236363636363636,0.0181818181818182,0,0
"rudeeric",0,0.144444444444444,0.0111111111111111,0.0444444444444444,0,0.0333333333333333,0.111111111111111,0.522222222222222,0,0,0,0,0.0888888888888889,0.0333333333333333,0,0
"rudyard",0,0.0294117647058824,0.0294117647058824,0.235294117647059,0,0.0588235294117647,0.323529411764706,0.294117647058824,0,0,0,0,0,0,0,0
"rui_andrade",0,0.0909090909090909,0.0227272727272727,0.454545454545455,0,0,0,0.340909090909091,0,0,0,0,0.0909090909090909,0,0,0
"rumpelstiltskin",0,0.211538461538462,0,0.0576923076923077,0,0.115384615384615,0.0961538461538462,0.423076923076923,0.0192307692307692,0,0,0,0.0576923076923077,0.0192307692307692,0,0
"runmichaelarun",0,0.212765957446809,0,0.0638297872340425,0,0.234042553191489,0.0851063829787234,0.191489361702128,0.0425531914893617,0,0,0,0.0851063829787234,0.0851063829787234,0,0
"russjones",0,0.132530120481928,0,0.0843373493975904,0,0.0843373493975904,0.168674698795181,0.44578313253012,0,0,0,0,0.0481927710843374,0.036144578313253,0,0
"rvp",0,0.114285714285714,0,0.0857142857142857,0,0.1,0.185714285714286,0.328571428571429,0.0142857142857143,0,0,0,0.114285714285714,0.0285714285714286,0,0.0285714285714286
"rwheidt",0,0.0769230769230769,0,0,0,0.0769230769230769,0.0384615384615385,0.692307692307692,0,0,0,0,0.0384615384615385,0.0769230769230769,0,0
"rwr",0,0.233333333333333,0,0.0666666666666667,0,0.0666666666666667,0.4,0.166666666666667,0,0,0,0,0.0333333333333333,0,0,0
"ryanandrews",0,0.0664335664335664,0,0.0174825174825175,0,0.0454545454545455,0.0384615384615385,0.730769230769231,0,0,0,0,0.0699300699300699,0.0314685314685315,0,0
"ryanj85",0,0.105263157894737,0,0,0,0.0526315789473684,0.157894736842105,0.526315789473684,0,0,0,0,0.157894736842105,0,0,0
"ryanmeyer2",0.0454545454545455,0.363636363636364,0,0.0454545454545455,0,0.181818181818182,0.181818181818182,0.0909090909090909,0,0,0,0,0.0909090909090909,0,0,0
"sacorangeviewymca",0,0.0232558139534884,0.0232558139534884,0.0930232558139535,0,0.0232558139534884,0.581395348837209,0.255813953488372,0,0,0,0,0,0,0,0
"saemerso",0,0.179487179487179,0,0,0,0.0512820512820513,0.0897435897435897,0.512820512820513,0.0512820512820513,0,0,0,0.0512820512820513,0.0641025641025641,0,0
"saguaro5",0,0.0208333333333333,0,0,0,0,0,0.979166666666667,0,0,0,0,0,0,0,0
"sahi2018",0.0144927536231884,0.0869565217391304,0,0.0579710144927536,0,0.101449275362319,0.0869565217391304,0.478260869565217,0,0,0,0,0.0579710144927536,0.115942028985507,0,0
"sahmed",0,0.380952380952381,0,0,0,0.0476190476190476,0.19047619047619,0.380952380952381,0,0,0,0,0,0,0,0
"sal_von_ferre",0,0.451612903225806,0,0.032258064516129,0,0.0967741935483871,0.0645161290322581,0.32258064516129,0,0,0,0,0.032258064516129,0,0,0
"sally3142",0.00826446280991736,0.140495867768595,0,0.115702479338843,0,0.12396694214876,0.198347107438017,0.198347107438017,0,0,0,0,0.181818181818182,0.0165289256198347,0,0
"sallyhocking",0,0,0,0,0,0,0.117647058823529,0.862745098039216,0,0,0,0,0.0196078431372549,0,0,0
"salsmans",0,0.146067415730337,0,0.0561797752808989,0,0.101123595505618,0.0786516853932584,0.561797752808989,0,0,0,0,0.0224719101123595,0.0224719101123595,0.0112359550561798,0
"saltormiga",0,0.170212765957447,0,0.170212765957447,0,0.0212765957446809,0.191489361702128,0.297872340425532,0,0,0,0,0.0638297872340425,0.0638297872340425,0,0.0212765957446809
"samfisch",0,0.0851063829787234,0,0.0425531914893617,0,0.0638297872340425,0.106382978723404,0.574468085106383,0,0,0,0,0.106382978723404,0.0212765957446809,0,0
"samleipzig",0,0.227272727272727,0,0.0454545454545455,0,0.136363636363636,0.227272727272727,0.227272727272727,0,0,0,0,0.0909090909090909,0.0454545454545455,0,0
"sammatey",0.0357142857142857,0.214285714285714,0.0357142857142857,0,0,0.0357142857142857,0.107142857142857,0.428571428571429,0,0,0,0,0.0714285714285714,0.0357142857142857,0,0.0357142857142857
"samthuja",0,0.145454545454545,0,0,0,0.218181818181818,0,0.363636363636364,0.109090909090909,0,0,0,0.0545454545454545,0.109090909090909,0,0
"samuelbrinker",0,0.0806451612903226,0,0.0645161290322581,0,0.0161290322580645,0.0483870967741935,0.741935483870968,0,0,0,0,0.0483870967741935,0,0,0
"samueledevid",0,0.0434782608695652,0,0.0434782608695652,0,0.0434782608695652,0.130434782608696,0.391304347826087,0,0,0,0,0.304347826086957,0.0434782608695652,0,0
"sandraf",0,0.16,0,0.24,0,0.08,0.2,0.28,0,0,0,0,0,0.04,0,0
"sandrapendle",0,0.24,0,0,0,0.04,0.16,0.52,0,0,0,0,0,0.04,0,0
"sandybauerschmidt",0,0.0253164556962025,0,0.0126582278481013,0,0.0506329113924051,0,0.759493670886076,0,0,0,0,0.151898734177215,0,0,0
"sandykeller",0,0.014218009478673,0,0.014218009478673,0,0.037914691943128,0.033175355450237,0.682464454976303,0.018957345971564,0,0,0,0.194312796208531,0.004739336492891,0,0
"sandyleau",0.00574712643678161,0.103448275862069,0,0.0172413793103448,0,0.0632183908045977,0.137931034482759,0.477011494252874,0.0402298850574713,0,0,0.00574712643678161,0.0862068965517241,0.0632183908045977,0,0
"sanguinaria33",0,0.0392523364485981,0,0.0373831775700935,0,0.00747663551401869,0.0598130841121495,0.302803738317757,0.00373831775700935,0.00186915887850467,0,0,0.54392523364486,0.00186915887850467,0.00186915887850467,0
"santis",0,0.585714285714286,0,0.0428571428571429,0,0.0571428571428571,0.0571428571428571,0.2,0,0,0,0,0,0.0571428571428571,0,0
"sarah_lat",0,0.184210526315789,0,0.0789473684210526,0,0.0526315789473684,0.105263157894737,0.473684210526316,0.0526315789473684,0,0,0,0.0263157894736842,0.0263157894736842,0,0
"sarah277",0,0.0163934426229508,0,0,0,0.0819672131147541,0.0655737704918033,0.672131147540984,0.0327868852459016,0,0.0163934426229508,0,0.0655737704918033,0.0491803278688525,0,0
"sarahangulo",0,0.148148148148148,0,0,0,0.0740740740740741,0.37037037037037,0.333333333333333,0.037037037037037,0,0,0,0.037037037037037,0,0,0
"sarahhubert",0.00552486187845304,0.18232044198895,0,0.0662983425414365,0,0.198895027624309,0.0718232044198895,0.397790055248619,0,0,0,0,0.0331491712707182,0.0441988950276243,0,0
"sarahshearer",0,0.0218120805369128,0,0.00503355704697987,0,0.0184563758389262,0.0100671140939597,0.927852348993289,0.00167785234899329,0,0.00503355704697987,0,0.00335570469798658,0.00503355704697987,0,0
"sarahvray",0,0.0714285714285714,0,0,0,0.0178571428571429,0.0714285714285714,0.821428571428571,0,0,0,0,0,0.0178571428571429,0,0
"saraviale7",0,0.293478260869565,0.0108695652173913,0.0108695652173913,0,0.0434782608695652,0.184782608695652,0.239130434782609,0.0434782608695652,0.0108695652173913,0,0,0.0760869565217391,0.0869565217391304,0,0
"sashaparula",0,0.108695652173913,0,0.0434782608695652,0,0.0217391304347826,0.0217391304347826,0.739130434782609,0,0,0,0,0.0217391304347826,0.0434782608695652,0,0
"sassypigeon",0,0.0175438596491228,0,0,0,0.12280701754386,0.087719298245614,0.719298245614035,0,0,0,0,0.0350877192982456,0.0175438596491228,0,0
"satchmo0802",0,0.118012422360248,0,0.111801242236025,0,0.0496894409937888,0.217391304347826,0.329192546583851,0,0,0,0,0.15527950310559,0.0186335403726708,0,0
"saundersdrukker",0.0476190476190476,0.380952380952381,0,0,0,0.0952380952380952,0.0952380952380952,0.333333333333333,0,0,0,0,0.0476190476190476,0,0,0
"savvaszafeiriou",0.0286103542234332,0.211171662125341,0.0136239782016349,0.0817438692098093,0.00136239782016349,0.200272479564033,0.0749318801089918,0.220708446866485,0.0163487738419619,0,0,0.00544959128065395,0.0217983651226158,0.102179836512262,0,0.0136239782016349
"sawyerc",0,0.136363636363636,0,0,0,0.227272727272727,0.136363636363636,0.318181818181818,0,0,0,0,0.136363636363636,0.0454545454545455,0,0
"sazengel",0,0.04,0,0.16,0,0.04,0.08,0.56,0,0,0,0,0,0.08,0.04,0
"sbillerman",0,0.0408163265306122,0,0,0,0.0204081632653061,0.0612244897959184,0.653061224489796,0.0204081632653061,0,0,0,0.122448979591837,0.0816326530612245,0,0
"scadwell",0,0.0304568527918782,0,0.065989847715736,0,0.0761421319796954,0.065989847715736,0.441624365482233,0.0152284263959391,0,0,0.0050761421319797,0.233502538071066,0.0609137055837563,0,0.0050761421319797
"schizotypalvamp",0.037037037037037,0.444444444444444,0,0.0185185185185185,0,0.111111111111111,0.148148148148148,0.185185185185185,0,0,0,0,0,0.0555555555555556,0,0
"schrodcat",0,0.0252100840336134,0,0.00840336134453781,0,0.0168067226890756,0.0168067226890756,0.588235294117647,0,0,0,0,0.34453781512605,0,0,0
"sciencecandance",0,0.194444444444444,0,0.0833333333333333,0,0.0277777777777778,0.111111111111111,0.583333333333333,0,0,0,0,0,0,0,0
"scottking",0,0.0136363636363636,0,0.518181818181818,0,0,0.0545454545454545,0.0590909090909091,0,0,0,0,0.354545454545455,0,0,0
"scottsimmons",0,0.0309278350515464,0,0.0463917525773196,0,0.0206185567010309,0.0231958762886598,0.541237113402062,0,0,0,0,0.31701030927835,0.0154639175257732,0.00515463917525773,0
"scoutingforplants",0,0.048,0,0.196,0,0.056,0.332,0.352,0,0,0,0,0.012,0.004,0,0
"seanblaney",0,0.195652173913043,0,0.0869565217391304,0,0.0217391304347826,0.0652173913043478,0.434782608695652,0,0,0,0,0.173913043478261,0.0217391304347826,0,0
"seanjenniskens",0.00840336134453781,0.0252100840336134,0,0,0,0.0168067226890756,0.0336134453781513,0.815126050420168,0,0,0,0,0.0840336134453782,0.0168067226890756,0,0
"seattlesciencewriter",0.0454545454545455,0.227272727272727,0,0.0454545454545455,0,0.0909090909090909,0.272727272727273,0.0909090909090909,0,0,0,0,0.136363636363636,0.0909090909090909,0,0
"sebastianotalora",0,0.0384615384615385,0,0.0384615384615385,0,0.0384615384615385,0.576923076923077,0.307692307692308,0,0,0,0,0,0,0,0
"sebastianploner",0,0.655172413793103,0,0.0172413793103448,0,0.112068965517241,0.0431034482758621,0.129310344827586,0,0,0,0,0.00862068965517241,0.0258620689655172,0,0
"sekhmet",0,0.152542372881356,0,0.0677966101694915,0,0.0847457627118644,0.0338983050847458,0.440677966101695,0.0677966101694915,0,0,0,0.101694915254237,0.0338983050847458,0.0169491525423729,0
