"year","lat_bin","lon_bin","life_stage","scientific_name","n"
2018,29,-97,"adult","Idaea kendallaria",12
2018,29,-97,"adult","Iridopsis defectaria",29
2018,29,-97,"adult","Isogona snowi",24
2018,29,-97,"adult","Isogona tenuis",14
2018,29,-97,"adult","Isogona texana",10
2018,29,-97,"adult","Isturgia dislocaria",13
2018,29,-97,"adult","Leucania incognita",10
2018,29,-97,"adult","Lobocleta ossularia",23
2018,29,-97,"adult","Marimatha nigrofimbria",15
2018,29,-97,"adult","Palthis asopialis",10
2018,29,-97,"adult","Pareuchaetes insulata",11
2018,29,-97,"adult","Pero meskaria",10
2018,29,-97,"adult","Plusiodonta compressipalpis",24
2018,29,-97,"adult","Psamatodes abydata",11
2018,29,-97,"adult","Pterospoda nigrescens",20
2018,29,-97,"adult","Scopula benitaria",13
2018,29,-97,"adult","Speranza graphidaria",14
2018,29,-97,"adult","Spodoptera frugiperda",14
2018,29,-97,"adult","Tarache aprica",11
2018,29,-97,"adult","Tarache quadriplaga",12
2018,29,-97,"adult","Toxonprucha crudelis",20
2018,29,-97,"adult","Tripudia quadrifera",10
2018,29,-97,"adult","Virbia aurantiaca",21
2018,29,-97,"caterpillar","Estigmene acrea",23
2018,29,-97,"caterpillar","Hyphantria cunea",15
2018,29,-95,"adult","Amyna stricta",15
2018,29,-95,"adult","Anicla infecta",15
2018,29,-95,"adult","Anticarsia gemmatalis",14
2018,29,-95,"adult","Apantesis phalerata",18
2018,29,-95,"adult","Ascalapha odorata",18
2018,29,-95,"adult","Caenurgia chloropha",18
2018,29,-95,"adult","Catocala maestosa",17
2018,29,-95,"adult","Chlorochlamys chloroleucaria",16
2018,29,-95,"adult","Cisseps fulvicollis",23
2018,29,-95,"adult","Cisthene plumbea",11
2018,29,-95,"adult","Condica videns",13
2018,29,-95,"adult","Costaconvexa centrostrigaria",22
2018,29,-95,"adult","Cydosia aurivitta",11
2018,29,-95,"adult","Diastema tigris",10
2018,29,-95,"adult","Elaphria chalcedonia",20
2018,29,-95,"adult","Elaphria exesa",11
2018,29,-95,"adult","Estigmene acrea",77
2018,29,-95,"adult","Galgula partita",20
2018,29,-95,"adult","Halysidota",15
2018,29,-95,"adult","Helicoverpa zea",13
2018,29,-95,"adult","Homophoberia apicosa",13
2018,29,-95,"adult","Hypena scabra",24
2018,29,-95,"adult","Hypercompe scribonia",13
2018,29,-95,"adult","Hyphantria cunea",25
2018,29,-95,"adult","Idaea tacturata",19
2018,29,-95,"adult","Idia aemula",13
2018,29,-95,"adult","Idia americalis",11
2018,29,-95,"adult","Iridopsis defectaria",30
2018,29,-95,"adult","Isogona tenuis",14
2018,29,-95,"adult","Leptostales pannaria",35
2018,29,-95,"adult","Leucania incognita",10
2018,29,-95,"adult","Marimatha nigrofimbria",22
2018,29,-95,"adult","Melipotis cellaris",19
2018,29,-95,"adult","Metria amella",19
2018,29,-95,"adult","Mocis marcida",20
2018,29,-95,"adult","Morrisonia mucens",14
2018,29,-95,"adult","Ogdoconta cinereola",17
2018,29,-95,"adult","Orgyia detrita",18
2018,29,-95,"adult","Panopoda carneicosta",23
2018,29,-95,"adult","Pleuroprucha insulsaria",13
2018,29,-95,"adult","Plusiodonta compressipalpis",24
2018,29,-95,"adult","Psamatodes abydata",11
2018,29,-95,"adult","Ptichodis vinculum",12
2018,29,-95,"adult","Schizura unicornis",11
2018,29,-95,"adult","Spilosoma virginica",10
2018,29,-95,"adult","Spodoptera frugiperda",20
2018,29,-95,"adult","Spodoptera ornithogalli",29
2018,29,-95,"adult","Spragueia dama",10
2018,29,-95,"adult","Spragueia guttata",13
2018,29,-95,"adult","Spragueia leo",11
2018,29,-95,"adult","Synchlora frondaria",20
2018,29,-95,"adult","Tarache aprica",20
2018,29,-95,"adult","Tetanolita mynesalis",15
2018,29,-95,"adult","Timandra amaturaria",18
2018,29,-95,"adult","Tripudia quadrifera",15
2018,29,-95,"adult","Zale lunata",19
2018,29,-95,"caterpillar","Estigmene acrea",14
2018,29,-95,"caterpillar","Orgyia detrita",10
2018,29,-83,"adult","Anticarsia gemmatalis",16
2018,29,-83,"adult","Cosmosoma myrodora",11
2018,29,-83,"adult","Dasychira meridionalis",21
2018,29,-83,"adult","Estigmene acrea",33
2018,29,-83,"adult","Halysidota tessellaris",18
2018,29,-83,"adult","Hypercompe scribonia",28
2018,29,-83,"adult","Hyphantria cunea",37
2018,29,-83,"adult","Hypoprepia fucosa",10
2018,29,-83,"adult","Marimatha nigrofimbria",10
2018,29,-83,"adult","Orgyia detrita",10
2018,29,-83,"adult","Orgyia leucostigma",18
2018,29,-83,"adult","Peridea angulosa",10
2018,29,-83,"adult","Polygrammate hebraeicum",12
2018,29,-83,"adult","Spragueia onagrus",11
2018,29,-83,"adult","Syntomeida epilais",43
2018,29,-83,"adult","Utetheisa ornatrix",31
2018,29,-83,"caterpillar","Estigmene acrea",16
2018,29,-83,"caterpillar","Hypercompe scribonia",10
2018,29,-83,"caterpillar","Orgyia leucostigma",17
2018,29,-81,"adult","Cosmosoma myrodora",14
2018,29,-81,"adult","Dasychira meridionalis",10
2018,29,-81,"adult","Empyreuma pugione",21
2018,29,-81,"adult","Estigmene acrea",22
2018,29,-81,"adult","Hypercompe scribonia",12
2018,29,-81,"adult","Hyphantria cunea",11
2018,29,-81,"adult","Seirarctia echo",31
2018,29,-81,"adult","Syntomeida epilais",19
2018,29,-81,"adult","Utetheisa ornatrix",24
2018,31,-99,"adult","Amyna stricta",20
2018,31,-99,"adult","Anticarsia gemmatalis",26
2018,31,-99,"adult","Ascalapha odorata",12
2018,31,-99,"adult","Catocala ilia",15
2018,31,-99,"adult","Cerathosia tricolor",12
2018,31,-99,"adult","Charadra dispulsa",20
2018,31,-99,"adult","Digrammia atrofasciata",14
2018,31,-99,"adult","Elaphria festivoides",11
2018,31,-99,"adult","Emarginea percara",23
2018,31,-99,"adult","Estigmene acrea",10
2018,31,-99,"adult","Eubolina impartialis",29
2018,31,-99,"adult","Eupithecia miserulata",10
2018,31,-99,"adult","Galgula partita",21
2018,31,-99,"adult","Glena quinquelinearia",14
2018,31,-99,"adult","Glenoides texanaria",14
2018,31,-99,"adult","Heterocampa astartoides",12
2018,31,-99,"adult","Hypena scabra",11
2018,31,-99,"adult","Hypocala andremona",13
2018,31,-99,"adult","Hypoprepia fucosa",11
2018,31,-99,"adult","Lacinipolia laudabilis",13
2018,31,-99,"adult","Lobocleta ossularia",15
2018,31,-99,"adult","Magusa divaricata",10
2018,31,-99,"adult","Melipotis cellaris",14
2018,31,-99,"adult","Melipotis indomita",27
2018,31,-99,"adult","Metria amella",10
2018,31,-99,"adult","Nemoria bifilata",11
2018,31,-99,"adult","Plusiodonta compressipalpis",12
2018,31,-99,"adult","Schinia chrysellus",14
2018,31,-99,"adult","Spodoptera frugiperda",11
2018,31,-99,"adult","Spodoptera ornithogalli",21
2018,31,-99,"adult","Tarache quadriplaga",14
2018,31,-99,"adult","Tripudia quadrifera",24
2018,31,-97,"adult","Acronicta americana",23
2018,31,-97,"adult","Acronicta lepetita",11
2018,31,-97,"adult","Acronicta rubricoma",42
2018,31,-97,"adult","Alypia octomaculata",41
2018,31,-97,"adult","Amyna stricta",41
2018,31,-97,"adult","Anicla infecta",57
2018,31,-97,"adult","Anticarsia gemmatalis",71
2018,31,-97,"adult","Ascalapha odorata",36
2018,31,-97,"adult","Caenurgina erechtea",19
2018,31,-97,"adult","Catocala ilia",11
2018,31,-97,"adult","Catocala maestosa",21
2018,31,-97,"adult","Chlorochlamys chloroleucaria",37
2018,31,-97,"adult","Choephora fungorum",20
2018,31,-97,"adult","Chrysodeixis includens",20
2018,31,-97,"adult","Cisseps fulvicollis",21
2018,31,-97,"adult","Cisthene tenuifascia",23
2018,31,-97,"adult","Condica mobilis",10
2018,31,-97,"adult","Condica videns",30
2018,31,-97,"adult","Costaconvexa centrostrigaria",54
2018,31,-97,"adult","Cucullia laetifica",11
2018,31,-97,"adult","Cyclophora nanaria",18
2018,31,-97,"adult","Cydosia aurivitta",11
2018,31,-97,"adult","Diastema tigris",15
2018,31,-97,"adult","Digrammia atrofasciata",19
2018,31,-97,"adult","Digrammia pallidata",12
2018,31,-97,"adult","Elaphria chalcedonia",45
2018,31,-97,"adult","Elaphria festivoides",11
2018,31,-97,"adult","Emarginea percara",30
2018,31,-97,"adult","Episemasia cervinaria",13
2018,31,-97,"adult","Estigmene acrea",179
2018,31,-97,"adult","Eubolina impartialis",21
2018,31,-97,"adult","Euchaetes egle",14
2018,31,-97,"adult","Euerythra phasma",19
2018,31,-97,"adult","Euerythra trimaculata",12
2018,31,-97,"adult","Eupithecia bolterii",11
2018,31,-97,"adult","Eupithecia miserulata",44
2018,31,-97,"adult","Feltia subterranea",28
2018,31,-97,"adult","Galgula partita",101
2018,31,-97,"adult","Glena quinquelinearia",16
2018,31,-97,"adult","Glenoides texanaria",17
2018,31,-97,"adult","Gluphisia septentrionis",11
2018,31,-97,"adult","Haematopis grataria",10
2018,31,-97,"adult","Halysidota harrisii",18
2018,31,-97,"adult","Hammaptera parinotata",21
2018,31,-97,"adult","Helicoverpa zea",35
2018,31,-97,"adult","Hemieuxoa rudens",10
2018,31,-97,"adult","Heterocampa astartoides",13
2018,31,-97,"adult","Himella fidelis",14
2018,31,-97,"adult","Hypena scabra",103
2018,31,-97,"adult","Hypercompe scribonia",72
2018,31,-97,"adult","Hyphantria cunea",93
2018,31,-97,"adult","Hypocala andremona",24
2018,31,-97,"adult","Hypoprepia fucosa",14
2018,31,-97,"adult","Iridopsis defectaria",41
2018,31,-97,"adult","Isogona tenuis",27
2018,31,-97,"adult","Isturgia dislocaria",30
2018,31,-97,"adult","Lacinipolia erecta",19
2018,31,-97,"adult","Lacinipolia laudabilis",34
2018,31,-97,"adult","Leptostales pannaria",36
2018,31,-97,"adult","Leucania incognita",17
2018,31,-97,"adult","Lobocleta ossularia",29
2018,31,-97,"adult","Lycia ypsilon",16
2018,31,-97,"adult","Lycomorpha pholus",17
2018,31,-97,"adult","Magusa divaricata",15
2018,31,-97,"adult","Maliattha concinnimacula",22
2018,31,-97,"adult","Maliattha synochitis",24
2018,31,-97,"adult","Marimatha nigrofimbria",18
2018,31,-97,"adult","Megalographa biloba",19
2018,31,-97,"adult","Melipotis acontioides",38
2018,31,-97,"adult","Melipotis cellaris",63
2018,31,-97,"adult","Melipotis indomita",77
2018,31,-97,"adult","Melipotis jucunda",15
2018,31,-97,"adult","Metria amella",24
2018,31,-97,"adult","Micrathetis triplex",13
2018,31,-97,"adult","Mocis latipes",11
2018,31,-97,"adult","Mocis marcida",12
2018,31,-97,"adult","Morrisonia mucens",25
2018,31,-97,"adult","Mythimna unipuncta",88
2018,31,-97,"adult","Nematocampa resistaria",29
2018,31,-97,"adult","Ogdoconta cinereola",22
2018,31,-97,"adult","Orthonama obstipata",20
2018,31,-97,"adult","Paleacrita vernata",12
2018,31,-97,"adult","Panopoda carneicosta",14
2018,31,-97,"adult","Peridroma saucia",33
2018,31,-97,"adult","Phaeoura quernaria",14
2018,31,-97,"adult","Phigalia strigataria",31
2018,31,-97,"adult","Phoberia atomaris",39
2018,31,-97,"adult","Phosphila miselioides",14
2018,31,-97,"adult","Phyprosopus callitrichoides",12
2018,31,-97,"adult","Pleuroprucha insulsaria",29
2018,31,-97,"adult","Plusiodonta compressipalpis",69
2018,31,-97,"adult","Ponometia candefacta",14
2018,31,-97,"adult","Ponometia erastrioides",15
2018,31,-97,"adult","Psamatodes abydata",33
2018,31,-97,"adult","Psaphida resumens",12
2018,31,-97,"adult","Rachiplusia ou",45
2018,31,-97,"adult","Rindgea nigricomma",12
2018,31,-97,"adult","Schinia chrysellus",15
2018,31,-97,"adult","Schinia rivulosa",17
2018,31,-97,"adult","Schizura unicornis",12
2018,31,-97,"adult","Spilosoma virginica",42
2018,31,-97,"adult","Spodoptera frugiperda",70
2018,31,-97,"adult","Spodoptera ornithogalli",90
2018,31,-97,"adult","Spragueia guttata",25
2018,31,-97,"adult","Synchlora frondaria",36
2018,31,-97,"adult","Tarache aprica",34
2018,31,-97,"adult","Tarache quadriplaga",14
2018,31,-97,"adult","Tetanolita mynesalis",20
2018,31,-97,"adult","Tripudia quadrifera",42
2018,31,-97,"adult","Xerociris wilsonii",43
2018,31,-97,"adult","Zale lunata",91
2018,31,-97,"caterpillar","Estigmene acrea",72
2018,31,-97,"caterpillar","Hypercompe scribonia",12
2018,31,-97,"caterpillar","Hyphantria cunea",23
2018,31,-97,"caterpillar","Spodoptera frugiperda",17
2018,31,-97,"caterpillar","Xerociris wilsonii",11
2018,31,-95,"adult","Estigmene acrea",40
2018,31,-95,"adult","Halysidota tessellaris",25
2018,31,-95,"adult","Hypercompe scribonia",16
2018,31,-95,"adult","Hyphantria cunea",26
2018,31,-95,"adult","Phosphila turbulenta",24
2018,31,-95,"caterpillar","Estigmene acrea",14
2018,31,-95,"caterpillar","Halysidota tessellaris",14
2018,31,-95,"caterpillar","Hyphantria cunea",13
2018,31,-95,"caterpillar","Orgyia leucostigma",11
2018,31,-93,"adult","Pyrrharctia isabella",10
2018,31,-91,"adult","Eudryas unio",10
2018,31,-91,"adult","Hyphantria cunea",42
2018,31,-91,"adult","Pyrrharctia isabella",11
2018,31,-89,"adult","Anicla infecta",10
2018,31,-89,"adult","Epimecis hortaria",11
2018,31,-89,"adult","Hypena scabra",13
2018,31,-89,"adult","Hyphantria cunea",11
2018,31,-89,"adult","Palthis asopialis",11
2018,31,-85,"adult","Halysidota tessellaris",10
2018,31,-85,"adult","Hypercompe scribonia",16
2018,31,-85,"adult","Utetheisa ornatrix",11
2018,31,-81,"adult","Syntomeida epilais",18
2018,33,-99,"adult","Bulia deducta",10
2018,33,-99,"adult","Cerma sirius",15
2018,33,-99,"adult","Cisthene tenuifascia",17
2018,33,-99,"adult","Emarginea percara",13
2018,33,-99,"adult","Melipotis indomita",18
2018,33,-99,"adult","Plusiodonta compressipalpis",12
2018,33,-99,"adult","Synchlora frondaria",11
2018,33,-99,"adult","Tarache quadriplaga",23
2018,33,-99,"adult","Tripudia quadrifera",11
2018,33,-97,"adult","Acronicta afflicta",16
2018,33,-97,"adult","Acronicta americana",19
2018,33,-97,"adult","Acronicta insularis",23
2018,33,-97,"adult","Alypia octomaculata",13
2018,33,-97,"adult","Amphipyra pyramidoides",11
2018,33,-97,"adult","Amyna stricta",38
2018,33,-97,"adult","Anicla infecta",66
2018,33,-97,"adult","Anticarsia gemmatalis",23
2018,33,-97,"adult","Ascalapha odorata",20
2018,33,-97,"adult","Bleptina caradrinalis",14
2018,33,-97,"adult","Bulia deducta",15
2018,33,-97,"adult","Caenurgina erechtea",18
2018,33,-97,"adult","Catocala maestosa",78
2018,33,-97,"adult","Chlorochlamys chloroleucaria",21
2018,33,-97,"adult","Chrysodeixis includens",13
2018,33,-97,"adult","Cisseps fulvicollis",45
2018,33,-97,"adult","Costaconvexa centrostrigaria",46
2018,33,-97,"adult","Cyclophora nanaria",26
2018,33,-97,"adult","Dargida diffusa",10
2018,33,-97,"adult","Datana integerrima",26
2018,33,-97,"adult","Digrammia continuata",13
2018,33,-97,"adult","Elaphria chalcedonia",16
2018,33,-97,"adult","Elaphria festivoides",25
2018,33,-97,"adult","Emarginea percara",20
2018,33,-97,"adult","Estigmene acrea",51
2018,33,-97,"adult","Euchaetes egle",16
2018,33,-97,"adult","Eupithecia miserulata",37
2018,33,-97,"adult","Feltia subterranea",24
2018,33,-97,"adult","Galgula partita",109
2018,33,-97,"adult","Haematopis grataria",14
2018,33,-97,"adult","Helicoverpa zea",38
2018,33,-97,"adult","Hypena scabra",154
2018,33,-97,"adult","Hypercompe scribonia",41
2018,33,-97,"adult","Hyphantria cunea",70
2018,33,-97,"adult","Hypocala andremona",16
2018,33,-97,"adult","Idia aemula",25
2018,33,-97,"adult","Idia americalis",12
2018,33,-97,"adult","Iridopsis defectaria",20
2018,33,-97,"adult","Isogona tenuis",13
2018,33,-97,"adult","Isturgia dislocaria",16
2018,33,-97,"adult","Lacinipolia erecta",15
2018,33,-97,"adult","Lacinipolia laudabilis",23
2018,33,-97,"adult","Macaria aemulataria",11
2018,33,-97,"adult","Magusa divaricata",10
2018,33,-97,"adult","Maliattha synochitis",22
2018,33,-97,"adult","Marimatha nigrofimbria",23
2018,33,-97,"adult","Melipotis cellaris",15
2018,33,-97,"adult","Melipotis indomita",48
2018,33,-97,"adult","Melipotis jucunda",24
2018,33,-97,"adult","Mythimna unipuncta",45
2018,33,-97,"adult","Nadata gibbosa",15
2018,33,-97,"adult","Ogdoconta cinereola",14
2018,33,-97,"adult","Orthonama obstipata",12
2018,33,-97,"adult","Panopoda carneicosta",16
2018,33,-97,"adult","Peridroma saucia",15
2018,33,-97,"adult","Phyprosopus callitrichoides",12
2018,33,-97,"adult","Pleuroprucha insulsaria",33
2018,33,-97,"adult","Plusiodonta compressipalpis",100
2018,33,-97,"adult","Ponometia candefacta",39
2018,33,-97,"adult","Ponometia erastrioides",16
2018,33,-97,"adult","Psamatodes abydata",15
2018,33,-97,"adult","Schinia chrysellus",17
2018,33,-97,"adult","Schizura unicornis",14
2018,33,-97,"adult","Spilosoma virginica",19
2018,33,-97,"adult","Spodoptera frugiperda",99
2018,33,-97,"adult","Spodoptera ornithogalli",86
2018,33,-97,"adult","Sunira bicolorago",10
2018,33,-97,"adult","Synchlora frondaria",25
2018,33,-97,"adult","Tarache aprica",23
2018,33,-97,"adult","Tetanolita mynesalis",19
2018,33,-97,"adult","Tripudia flavofasciata",13
2018,33,-97,"adult","Tripudia quadrifera",42
2018,33,-97,"adult","Xerociris wilsonii",19
2018,33,-97,"adult","Zale lunata",101
2018,33,-97,"caterpillar","Hyphantria cunea",10
2018,33,-97,"caterpillar","Spodoptera frugiperda",29
2018,33,-93,"adult","Anticarsia gemmatalis",11
2018,33,-93,"adult","Eucoptocnemis fimbriaris",10
2018,33,-93,"adult","Galgula partita",21
2018,33,-93,"adult","Hypena scabra",14
2018,33,-93,"adult","Spragueia leo",14
2018,33,-87,"adult","Achatia distincta",10
2018,33,-87,"adult","Allotria elonympha",13
2018,33,-87,"adult","Anicla infecta",22
2018,33,-87,"adult","Athetis tarda",12
2018,33,-87,"adult","Chytonix palliatricula",14
2018,33,-87,"adult","Clemensia albata",11
2018,33,-87,"adult","Costaconvexa centrostrigaria",10
2018,33,-87,"adult","Ectropis crepuscularia",10
2018,33,-87,"adult","Elaphria grata",10
2018,33,-87,"adult","Epimecis hortaria",29
2018,33,-87,"adult","Eutrapela clemataria",31
2018,33,-87,"adult","Halysidota",32
2018,33,-87,"adult","Halysidota tessellaris",11
2018,33,-87,"adult","Heterocampa biundata",12
2018,33,-87,"adult","Hypena palparia",31
2018,33,-87,"adult","Hypena scabra",41
2018,33,-87,"adult","Hypercompe scribonia",15
2018,33,-87,"adult","Hypoprepia fucosa",12
2018,33,-87,"adult","Idia aemula",27
2018,33,-87,"adult","Idia americalis",25
2018,33,-87,"adult","Idia rotundalis",10
2018,33,-87,"adult","Lascoria ambigualis",13
2018,33,-87,"adult","Marimatha nigrofimbria",31
2018,33,-87,"adult","Mythimna unipuncta",10
2018,33,-87,"adult","Nadata gibbosa",15
2018,33,-87,"adult","Palthis asopialis",19
2018,33,-87,"adult","Pangrapta decoralis",16
2018,33,-87,"adult","Panopoda carneicosta",30
2018,33,-87,"adult","Panopoda rufimargo",21
2018,33,-87,"adult","Patalene olyzonaria",12
2018,33,-87,"adult","Peridea angulosa",16
2018,33,-87,"adult","Phoberia atomaris",11
2018,33,-87,"adult","Polygrammate hebraeicum",36
2018,33,-87,"adult","Prochoerodes lineola",12
2018,33,-87,"adult","Protodeltote muscosula",12
2018,33,-87,"adult","Scolecocampa liburna",15
2018,33,-87,"adult","Scopula limboundata",10
2018,33,-87,"adult","Spodoptera ornithogalli",23
2018,33,-87,"adult","Spragueia leo",13
2018,33,-87,"caterpillar","Halysidota harrisii",10
2018,33,-87,"caterpillar","Halysidota tessellaris",15
2018,33,-87,"caterpillar","Hypercompe scribonia",10
2018,33,-85,"adult","Acronicta americana",11
2018,33,-85,"adult","Allotria elonympha",12
2018,33,-85,"adult","Amphipyra pyramidoides",15
2018,33,-85,"adult","Anicla infecta",23
2018,33,-85,"adult","Anticarsia gemmatalis",18
2018,33,-85,"adult","Arugisa lutea",10
2018,33,-85,"adult","Athetis tarda",11
2018,33,-85,"adult","Caenurgia chloropha",25
2018,33,-85,"adult","Chlorochlamys chloroleucaria",20
2018,33,-85,"adult","Choephora fungorum",13
2018,33,-85,"adult","Cisseps fulvicollis",11
2018,33,-85,"adult","Cisthene packardii",27
2018,33,-85,"adult","Cisthene plumbea",10
2018,33,-85,"adult","Clemensia albata",22
2018,33,-85,"adult","Colobochyla interpuncta",15
2018,33,-85,"adult","Costaconvexa centrostrigaria",26
2018,33,-85,"adult","Cymatophora approximaria",15
2018,33,-85,"adult","Dichorda iridaria",13
2018,33,-85,"adult","Digrammia gnophosaria",20
2018,33,-85,"adult","Dinumma deponens",20
2018,33,-85,"adult","Disclisioprocta stellata",15
2018,33,-85,"adult","Dyspteris abortivaria",11
2018,33,-85,"adult","Ectropis crepuscularia",11
2018,33,-85,"adult","Elaphria grata",13
2018,33,-85,"adult","Epimecis hortaria",41
2018,33,-85,"adult","Eublemma minima",16
2018,33,-85,"adult","Euchlaena amoenaria",10
2018,33,-85,"adult","Eulithis",10
2018,33,-85,"adult","Eusarca confusaria",16
2018,33,-85,"adult","Eutrapela clemataria",28
2018,33,-85,"adult","Galgula partita",23
2018,33,-85,"adult","Glenoides texanaria",24
2018,33,-85,"adult","Halysidota",21
2018,33,-85,"adult","Halysidota tessellaris",18
2018,33,-85,"adult","Hypena palparia",11
2018,33,-85,"adult","Hypena scabra",36
2018,33,-85,"adult","Hypercompe scribonia",17
2018,33,-85,"adult","Hyphantria cunea",16
2018,33,-85,"adult","Hypomecis umbrosaria",18
2018,33,-85,"adult","Hypoprepia fucosa",11
2018,33,-85,"adult","Idaea violacearia",11
2018,33,-85,"adult","Idia aemula",33
2018,33,-85,"adult","Idia americalis",41
2018,33,-85,"adult","Idia lubricalis",14
2018,33,-85,"adult","Idia rotundalis",10
2018,33,-85,"adult","Ilexia intractata",11
2018,33,-85,"adult","Iridopsis defectaria",24
2018,33,-85,"adult","Lascoria ambigualis",22
2018,33,-85,"adult","Leptostales pannaria",10
2018,33,-85,"adult","Lesmone detrahens",10
2018,33,-85,"adult","Leucanopsis longa",14
2018,33,-85,"adult","Lophosis labeculata",13
2018,33,-85,"adult","Marimatha nigrofimbria",29
2018,33,-85,"adult","Mocis marcida",10
2018,33,-85,"adult","Mythimna unipuncta",18
2018,33,-85,"adult","Nadata gibbosa",21
2018,33,-85,"adult","Nigetia formosalis",10
2018,33,-85,"adult","Oruza albocostaliata",13
2018,33,-85,"adult","Palthis asopialis",41
2018,33,-85,"adult","Pangrapta decoralis",17
2018,33,-85,"adult","Panopoda rufimargo",14
2018,33,-85,"adult","Patalene olyzonaria",15
2018,33,-85,"adult","Peridea angulosa",19
2018,33,-85,"adult","Phalaenophana pyramusalis",10
2018,33,-85,"adult","Pleuroprucha insulsaria",14
2018,33,-85,"adult","Polygrammate hebraeicum",24
2018,33,-85,"adult","Prochoerodes lineola",21
2018,33,-85,"adult","Protoboarmia porcelaria",14
2018,33,-85,"adult","Protodeltote muscosula",16
2018,33,-85,"adult","Ptichodis herbarum",12
2018,33,-85,"adult","Pyrrharctia isabella",14
2018,33,-85,"adult","Redectis vitrea",11
2018,33,-85,"adult","Scopula limboundata",18
2018,33,-85,"adult","Spodoptera ornithogalli",14
2018,33,-85,"adult","Spragueia leo",20
2018,33,-85,"adult","Synchlora frondaria",19
2018,33,-85,"caterpillar","Halysidota tessellaris",15
2018,33,-85,"caterpillar","Orgyia leucostigma",12
2018,33,-83,"adult","Halysidota",11
2018,33,-83,"adult","Halysidota tessellaris",12
2018,33,-83,"adult","Hypena scabra",11
2018,33,-83,"adult","Idia americalis",12
2018,33,-83,"adult","Lochmaeus bilineata",13
2018,33,-83,"adult","Panopoda rufimargo",13
2018,33,-81,"adult","Hypercompe scribonia",12
2018,33,-81,"adult","Utetheisa ornatrix",14
2018,35,-97,"adult","Catocala amatrix",10
2018,35,-97,"adult","Costaconvexa centrostrigaria",12
2018,35,-97,"adult","Galgula partita",17
2018,35,-97,"adult","Hypena scabra",19
2018,35,-97,"adult","Hyphantria cunea",12
2018,35,-97,"adult","Idia aemula",12
2018,35,-97,"adult","Idia lubricalis",13
2018,35,-97,"adult","Iridopsis defectaria",15
2018,35,-97,"adult","Isogona tenuis",11
2018,35,-97,"adult","Lacinipolia laudabilis",10
2018,35,-97,"adult","Marimatha nigrofimbria",13
2018,35,-97,"adult","Mythimna unipuncta",13
2018,35,-97,"adult","Ogdoconta cinereola",12
2018,35,-97,"adult","Plusiodonta compressipalpis",16
2018,35,-97,"adult","Spodoptera ornithogalli",15
2018,35,-97,"caterpillar","Halysidota harrisii",13
2018,35,-95,"adult","Euchaetes egle",12
2018,35,-95,"adult","Hypena scabra",15
2018,35,-95,"adult","Palthis asopialis",10
2018,35,-93,"adult","Halysidota tessellaris",11
2018,35,-87,"adult","Agrotis ipsilon",14
2018,35,-87,"adult","Anicla infecta",27
2018,35,-87,"adult","Anticarsia gemmatalis",20
2018,35,-87,"adult","Athetis tarda",23
2018,35,-87,"adult","Cisseps fulvicollis",19
2018,35,-87,"adult","Costaconvexa centrostrigaria",39
2018,35,-87,"adult","Elaphria grata",10
2018,35,-87,"adult","Galgula partita",34
2018,35,-87,"adult","Glenoides texanaria",10
2018,35,-87,"adult","Halysidota",15
2018,35,-87,"adult","Halysidota tessellaris",13
2018,35,-87,"adult","Hypena scabra",49
2018,35,-87,"adult","Hypercompe scribonia",18
2018,35,-87,"adult","Idia aemula",38
2018,35,-87,"adult","Idia americalis",53
2018,35,-87,"adult","Idia lubricalis",13
2018,35,-87,"adult","Iridopsis defectaria",27
2018,35,-87,"adult","Lacinipolia laudabilis",10
2018,35,-87,"adult","Marimatha nigrofimbria",41
2018,35,-87,"adult","Mythimna unipuncta",25
2018,35,-87,"adult","Orthonama obstipata",11
2018,35,-87,"adult","Palthis asopialis",19
2018,35,-87,"adult","Panopoda carneicosta",15
2018,35,-87,"adult","Pleuroprucha insulsaria",17
2018,35,-87,"adult","Polygrammate hebraeicum",10
2018,35,-87,"adult","Spodoptera dolichos",11
2018,35,-87,"adult","Spodoptera ornithogalli",28
2018,35,-87,"adult","Tetanolita mynesalis",10
2018,35,-85,"adult","Anticarsia gemmatalis",10
2018,35,-85,"adult","Apantesis phalerata",10
2018,35,-85,"adult","Athetis tarda",13
2018,35,-85,"adult","Catocala vidua",16
2018,35,-85,"adult","Choephora fungorum",11
2018,35,-85,"adult","Epimecis hortaria",13
2018,35,-85,"adult","Eudryas grata",11
2018,35,-85,"adult","Eusarca confusaria",13
2018,35,-85,"adult","Galgula partita",13
2018,35,-85,"adult","Glena cribrataria",10
2018,35,-85,"adult","Halysidota",11
2018,35,-85,"adult","Halysidota tessellaris",28
2018,35,-85,"adult","Hypena scabra",16
2018,35,-85,"adult","Hypercompe scribonia",24
2018,35,-85,"adult","Hyphantria cunea",14
2018,35,-85,"adult","Idia americalis",10
2018,35,-85,"adult","Palthis asopialis",13
2018,35,-85,"adult","Polygrammate hebraeicum",15
2018,35,-85,"adult","Pyrrharctia isabella",29
2018,35,-85,"caterpillar","Acronicta americana",11
2018,35,-85,"caterpillar","Halysidota tessellaris",17
2018,35,-83,"adult","Achatia distincta",13
2018,35,-83,"adult","Agrotis ipsilon",10
2018,35,-83,"adult","Allotria elonympha",20
2018,35,-83,"adult","Antepione thisoaria",18
2018,35,-83,"adult","Athetis tarda",10
2018,35,-83,"adult","Biston betularia",15
