"speciesCode"	"county"	"Year"	"julianday"	"freq"
"reevir1"	"US-NC-183"	2015	189	0.0833333333333333
"reevir1"	"US-NC-183"	2015	196	0.181818181818182
"reevir1"	"US-NC-183"	2015	203	0.075
"reevir1"	"US-NC-183"	2015	213	0.111111111111111
"reevir1"	"US-NC-183"	2015	220	0.0555555555555556
"reevir1"	"US-NC-183"	2015	227	0.0606060606060606
"reevir1"	"US-NC-183"	2015	234	0.101449275362319
"reevir1"	"US-NC-183"	2015	244	0.19047619047619
"reevir1"	"US-NC-183"	2015	251	0.226415094339623
"reevir1"	"US-NC-183"	2015	258	0.166666666666667
"reevir1"	"US-NC-183"	2015	265	0.238095238095238
"reevir1"	"US-NC-183"	2015	274	0.0879120879120879
"reevir1"	"US-NC-183"	2015	281	0.0925925925925926
"reevir1"	"US-NC-183"	2015	288	0.0307692307692308
"reevir1"	"US-NC-183"	2015	295	0.0015
"reevir1"	"US-NC-183"	2015	305	0.0256410256410256
"reevir1"	"US-NC-183"	2015	312	0
"reevir1"	"US-NC-183"	2015	319	0
"reevir1"	"US-NC-183"	2015	326	0
"reevir1"	"US-NC-183"	2015	335	0
"reevir1"	"US-NC-183"	2015	342	0
"reevir1"	"US-NC-183"	2015	349	0
"reevir1"	"US-NC-183"	2015	356	0
"reevir1"	"US-NC-135"	2015	1	0
"reevir1"	"US-NC-135"	2015	8	0
"reevir1"	"US-NC-135"	2015	15	0
"reevir1"	"US-NC-135"	2015	22	0
"reevir1"	"US-NC-135"	2015	32	0
"reevir1"	"US-NC-135"	2015	39	0
"reevir1"	"US-NC-135"	2015	46	0
"reevir1"	"US-NC-135"	2015	53	0
"reevir1"	"US-NC-135"	2015	60	0
"reevir1"	"US-NC-135"	2015	67	0
"reevir1"	"US-NC-135"	2015	74	0
"reevir1"	"US-NC-135"	2015	81	0
"reevir1"	"US-NC-135"	2015	91	0
"reevir1"	"US-NC-135"	2015	98	0.346938775510204
"reevir1"	"US-NC-135"	2015	105	0.533333333333333
"reevir1"	"US-NC-135"	2015	112	0.576576576576577
"reevir1"	"US-NC-135"	2015	121	0.385964912280702
"reevir1"	"US-NC-135"	2015	128	0.508771929824561
"reevir1"	"US-NC-135"	2015	135	0.433333333333333
"reevir1"	"US-NC-135"	2015	142	0.432432432432432
"reevir1"	"US-NC-135"	2015	152	0.346153846153846
"reevir1"	"US-NC-135"	2015	159	0.28125
"reevir1"	"US-NC-135"	2015	166	0.235294117647059
"reevir1"	"US-NC-135"	2015	173	0.193548387096774
"reevir1"	"US-NC-135"	2015	182	0.2
"reevir1"	"US-NC-135"	2015	189	0.290322580645161
"reevir1"	"US-NC-135"	2015	196	0.222222222222222
"reevir1"	"US-NC-135"	2015	203	0.230769230769231
"reevir1"	"US-NC-135"	2015	213	0.142857142857143
"reevir1"	"US-NC-135"	2015	220	0.145833333333333
"reevir1"	"US-NC-135"	2015	227	0.214285714285714
"reevir1"	"US-NC-135"	2015	234	0.1625
"reevir1"	"US-NC-135"	2015	244	0.209302325581395
"reevir1"	"US-NC-135"	2015	251	0.272727272727273
"reevir1"	"US-NC-135"	2015	258	0.115384615384615
"reevir1"	"US-NC-135"	2015	265	0.214285714285714
"reevir1"	"US-NC-135"	2015	274	0.0344827586206897
"reevir1"	"US-NC-135"	2015	281	0
"reevir1"	"US-NC-135"	2015	288	0
"reevir1"	"US-NC-135"	2015	295	0
"reevir1"	"US-NC-135"	2015	305	0
"reevir1"	"US-NC-135"	2015	312	0
"reevir1"	"US-NC-135"	2015	319	0
"reevir1"	"US-NC-135"	2015	326	0
"reevir1"	"US-NC-135"	2015	335	0
"reevir1"	"US-NC-135"	2015	342	0
"reevir1"	"US-NC-135"	2015	349	0
"reevir1"	"US-NC-135"	2015	356	0
"reevir1"	"US-TN-009"	2014	1	0
"reevir1"	"US-TN-009"	2014	8	0
"reevir1"	"US-TN-009"	2014	15	0
"reevir1"	"US-TN-009"	2014	22	0
"reevir1"	"US-TN-009"	2014	32	0
"reevir1"	"US-TN-009"	2014	39	0
"reevir1"	"US-TN-009"	2014	46	0
"reevir1"	"US-TN-009"	2014	53	0
"reevir1"	"US-TN-009"	2014	60	0
"reevir1"	"US-TN-009"	2014	67	0
"reevir1"	"US-TN-009"	2014	74	0
"reevir1"	"US-TN-009"	2014	81	0
"reevir1"	"US-TN-009"	2014	91	0
"reevir1"	"US-TN-009"	2014	98	0
"reevir1"	"US-TN-009"	2014	105	0.137931034482759
"reevir1"	"US-TN-009"	2014	112	0.25
"reevir1"	"US-TN-009"	2014	121	0.303030303030303
"reevir1"	"US-TN-009"	2014	128	0.333333333333333
"reevir1"	"US-TN-009"	2014	135	0.272727272727273
"reevir1"	"US-TN-009"	2014	142	0.444444444444444
"reevir1"	"US-TN-009"	2014	152	0.0769230769230769
"reevir1"	"US-TN-009"	2014	159	0.2
"reevir1"	"US-TN-009"	2014	166	0.5
"reevir1"	"US-TN-009"	2014	173	0
"reevir1"	"US-TN-009"	2014	182	0.263157894736842
"reevir1"	"US-TN-009"	2014	189	0.153846153846154
"reevir1"	"US-TN-009"	2014	196	0.0666666666666667
"reevir1"	"US-TN-009"	2014	203	0.0810810810810811
"reevir1"	"US-TN-009"	2014	213	0.0952380952380952
"reevir1"	"US-TN-009"	2014	220	0.0357142857142857
"reevir1"	"US-TN-009"	2014	227	0.2
"reevir1"	"US-TN-009"	2014	234	0
"reevir1"	"US-TN-009"	2014	244	0.111111111111111
"reevir1"	"US-TN-009"	2014	251	0
"reevir1"	"US-TN-009"	2014	258	0.117647058823529
"reevir1"	"US-TN-009"	2014	265	0
"reevir1"	"US-TN-009"	2014	274	0.111111111111111
"reevir1"	"US-TN-009"	2014	281	0
"reevir1"	"US-TN-009"	2014	288	0
"reevir1"	"US-TN-009"	2014	295	0
"reevir1"	"US-TN-009"	2014	305	0
"reevir1"	"US-TN-009"	2014	312	0
"reevir1"	"US-TN-009"	2014	319	0
"reevir1"	"US-TN-009"	2014	326	0
"reevir1"	"US-TN-009"	2014	335	0
"reevir1"	"US-TN-009"	2014	342	0
"reevir1"	"US-TN-009"	2014	349	0
"reevir1"	"US-TN-009"	2014	356	0
"reevir1"	"US-TN-009"	2015	1	0
"reevir1"	"US-TN-009"	2015	8	0
"reevir1"	"US-TN-009"	2015	15	0
"reevir1"	"US-TN-009"	2015	22	0
"reevir1"	"US-TN-009"	2015	32	0
"reevir1"	"US-TN-009"	2015	39	0
"reevir1"	"US-TN-009"	2015	46	0
"reevir1"	"US-TN-009"	2015	53	0
"reevir1"	"US-TN-009"	2015	60	0
"reevir1"	"US-TN-009"	2015	67	0
"reevir1"	"US-TN-009"	2015	74	0
"reevir1"	"US-TN-009"	2015	81	0
"reevir1"	"US-TN-009"	2015	91	0
"reevir1"	"US-TN-009"	2015	98	0.0625
"reevir1"	"US-TN-009"	2015	105	0.533333333333333
"reevir1"	"US-TN-009"	2015	112	0.333333333333333
"reevir1"	"US-TN-009"	2015	121	0.4
"reevir1"	"US-TN-009"	2015	128	0.5
"reevir1"	"US-TN-009"	2015	135	0.8
"reevir1"	"US-TN-009"	2015	142	0.444444444444444
"reevir1"	"US-TN-009"	2015	152	0.454545454545455
"reevir1"	"US-TN-009"	2015	159	0.285714285714286
"reevir1"	"US-TN-009"	2015	166	0.142857142857143
"reevir1"	"US-TN-009"	2015	173	0.666666666666667
"reevir1"	"US-TN-009"	2015	182	0.333333333333333
"reevir1"	"US-TN-009"	2015	189	0.666666666666667
"reevir1"	"US-TN-009"	2015	196	0.5
"reevir1"	"US-TN-009"	2015	203	0.153846153846154
"reevir1"	"US-TN-009"	2015	213	0.285714285714286
"reevir1"	"US-TN-009"	2015	220	0.166666666666667
"reevir1"	"US-TN-009"	2015	227	0
"reevir1"	"US-TN-009"	2015	234	0
"reevir1"	"US-TN-009"	2015	244	0
"reevir1"	"US-TN-009"	2015	251	0.0769230769230769
"reevir1"	"US-TN-009"	2015	258	0.173913043478261
"reevir1"	"US-TN-009"	2015	265	0.125
"reevir1"	"US-TN-009"	2015	274	0
"reevir1"	"US-TN-009"	2015	281	0.0833333333333333
"reevir1"	"US-TN-009"	2015	288	0
"reevir1"	"US-TN-009"	2015	295	0
"reevir1"	"US-TN-009"	2015	305	0
"reevir1"	"US-TN-009"	2015	312	0
"reevir1"	"US-TN-009"	2015	319	0
"reevir1"	"US-TN-009"	2015	326	0
"reevir1"	"US-TN-009"	2015	335	0
"reevir1"	"US-TN-009"	2015	342	0
"reevir1"	"US-TN-009"	2015	349	0
"reevir1"	"US-TN-009"	2015	356	0
"reevir1"	"US-TN-093"	2019	1	0
"reevir1"	"US-TN-093"	2019	8	0
"reevir1"	"US-TN-093"	2019	15	0
"reevir1"	"US-TN-093"	2019	22	0
"reevir1"	"US-TN-093"	2019	32	0
"reevir1"	"US-TN-093"	2019	39	0
"reevir1"	"US-TN-093"	2019	46	0
"reevir1"	"US-TN-093"	2019	53	0
"reevir1"	"US-TN-093"	2019	60	0
"reevir1"	"US-TN-093"	2019	67	0
"reevir1"	"US-TN-093"	2019	74	0
"reevir1"	"US-TN-093"	2019	81	0
"reevir1"	"US-TN-093"	2019	91	0
"reevir1"	"US-TN-093"	2019	98	0.0934065934065934
"reevir1"	"US-TN-093"	2019	105	0.28042328042328
"reevir1"	"US-TN-093"	2019	112	0.315270935960591
"reevir1"	"US-TN-093"	2019	121	0.419354838709677
"reevir1"	"US-TN-093"	2019	128	0.263888888888889
"reevir1"	"US-TN-093"	2019	135	0.189189189189189
"reevir1"	"US-TN-093"	2019	142	0.131147540983607
"reevir1"	"US-TN-093"	2019	152	0.0634920634920635
"reevir1"	"US-TN-093"	2019	159	0.0845070422535211
"reevir1"	"US-TN-093"	2019	166	0.215686274509804
"reevir1"	"US-TN-093"	2019	173	0.0666666666666667
"reevir1"	"US-TN-093"	2019	182	0.171428571428571
"reevir1"	"US-TN-093"	2019	189	0
"reevir1"	"US-TN-093"	2019	196	0.115384615384615
"reevir1"	"US-TN-093"	2019	203	0.0921052631578947
"reevir1"	"US-TN-093"	2019	213	0.0638297872340425
"reevir1"	"US-TN-093"	2019	220	0
"reevir1"	"US-TN-093"	2019	227	0
"reevir1"	"US-TN-093"	2019	234	0.0804597701149425
"reevir1"	"US-TN-093"	2019	244	0.028169014084507
"reevir1"	"US-TN-093"	2019	251	0.06
"reevir1"	"US-TN-093"	2019	258	0.0684931506849315
"reevir1"	"US-TN-093"	2019	265	0.108108108108108
"reevir1"	"US-TN-093"	2019	274	0.00961538461538462
"reevir1"	"US-TN-093"	2019	281	0.0227272727272727
"reevir1"	"US-TN-093"	2019	288	0
"reevir1"	"US-TN-093"	2019	295	0
"reevir1"	"US-TN-093"	2019	305	0
"reevir1"	"US-TN-093"	2019	312	0
"reevir1"	"US-TN-093"	2019	319	0
"reevir1"	"US-TN-093"	2019	326	0
"reevir1"	"US-TN-093"	2019	335	0
"reevir1"	"US-TN-093"	2019	342	0
"reevir1"	"US-TN-093"	2019	349	0
"reevir1"	"US-TN-093"	2019	356	0
"reevir1"	"US-NC-135"	2016	1	0
"reevir1"	"US-NC-135"	2016	8	0
"reevir1"	"US-NC-135"	2016	15	0
"reevir1"	"US-NC-135"	2016	22	0
"reevir1"	"US-NC-135"	2016	32	0
"reevir1"	"US-NC-135"	2016	39	0
"reevir1"	"US-NC-135"	2016	46	0
"reevir1"	"US-NC-135"	2016	53	0
"reevir1"	"US-NC-135"	2016	61	0
"reevir1"	"US-NC-135"	2016	68	0
"reevir1"	"US-NC-135"	2016	75	0
"reevir1"	"US-NC-135"	2016	82	0
"reevir1"	"US-NC-135"	2016	92	0
"reevir1"	"US-NC-135"	2016	99	0.0606060606060606
"reevir1"	"US-NC-135"	2016	106	0.368421052631579
"reevir1"	"US-NC-135"	2016	113	0.5
"reevir1"	"US-NC-135"	2016	122	0.518518518518518
"reevir1"	"US-NC-135"	2016	129	0.55
"reevir1"	"US-NC-135"	2016	136	0.6
"reevir1"	"US-NC-135"	2016	143	0.594594594594595
"reevir1"	"US-NC-135"	2016	153	0.478260869565217
"reevir1"	"US-NC-135"	2016	160	0.571428571428571
"reevir1"	"US-NC-135"	2016	167	0.423076923076923
"reevir1"	"US-NC-135"	2016	174	0.333333333333333
"reevir1"	"US-NC-135"	2016	183	0.25
"reevir1"	"US-NC-135"	2016	190	0.142857142857143
"reevir1"	"US-NC-135"	2016	197	0.266666666666667
"reevir1"	"US-NC-135"	2016	204	0.09375
"reevir1"	"US-NC-135"	2016	214	0.235294117647059
"reevir1"	"US-NC-135"	2016	221	0.352941176470588
"reevir1"	"US-NC-135"	2016	228	0.4
"reevir1"	"US-NC-135"	2016	235	0.684210526315789
"reevir1"	"US-NC-135"	2016	245	0.421052631578947
"reevir1"	"US-NC-135"	2016	252	0.470588235294118
"reevir1"	"US-NC-135"	2016	259	0.157894736842105
"reevir1"	"US-NC-135"	2016	266	0.295454545454545
"reevir1"	"US-NC-135"	2016	275	0.194444444444444
"reevir1"	"US-NC-135"	2016	282	0
"reevir1"	"US-NC-135"	2016	289	0.0526315789473684
"reevir1"	"US-NC-135"	2016	296	0.0208333333333333
"reevir1"	"US-NC-135"	2016	306	0
"reevir1"	"US-NC-135"	2016	313	0
"reevir1"	"US-NC-135"	2016	320	0
"reevir1"	"US-NC-135"	2016	327	0
"reevir1"	"US-NC-135"	2016	336	0
"reevir1"	"US-NC-135"	2016	343	0
"reevir1"	"US-NC-135"	2016	350	0
"reevir1"	"US-NC-135"	2016	357	0
"reevir1"	"US-NC-183"	2016	1	0
"reevir1"	"US-NC-183"	2016	8	0
"reevir1"	"US-NC-183"	2016	15	0
"reevir1"	"US-NC-183"	2016	22	0
"reevir1"	"US-NC-183"	2016	32	0
"reevir1"	"US-NC-183"	2016	39	0
"reevir1"	"US-NC-183"	2016	46	0
"reevir1"	"US-NC-183"	2016	53	0
"reevir1"	"US-NC-183"	2016	61	0
"reevir1"	"US-NC-183"	2016	68	0
"reevir1"	"US-NC-183"	2016	75	0
"reevir1"	"US-NC-183"	2016	82	0
"reevir1"	"US-NC-183"	2016	92	0
"reevir1"	"US-NC-183"	2016	99	0.0276497695852535
"reevir1"	"US-NC-183"	2016	106	0.0901287553648069
"reevir1"	"US-NC-183"	2016	113	0.247678018575851
"reevir1"	"US-NC-183"	2016	122	0.271317829457364
"reevir1"	"US-NC-183"	2016	129	0.268398268398268
"reevir1"	"US-NC-183"	2016	136	0.367521367521368
"reevir1"	"US-NC-183"	2016	143	0.279279279279279
"reevir1"	"US-NC-183"	2016	153	0.377049180327869
"reevir1"	"US-NC-183"	2016	160	0.363636363636364
"reevir1"	"US-NC-183"	2016	167	0.326530612244898
"reevir1"	"US-NC-183"	2016	174	0.320754716981132
"reevir1"	"US-NC-183"	2016	183	0.135135135135135
"reevir1"	"US-NC-183"	2016	190	0.16
"reevir1"	"US-NC-183"	2016	197	0.0327868852459016
"reevir1"	"US-NC-183"	2016	204	0.0882352941176471
"reevir1"	"US-NC-183"	2016	214	0.05
"reevir1"	"US-NC-183"	2016	221	0.125
"reevir1"	"US-NC-183"	2016	228	0.0392156862745098
"reevir1"	"US-NC-183"	2016	235	0.137254901960784
"reevir1"	"US-NC-183"	2016	245	0.243243243243243
"reevir1"	"US-NC-183"	2016	252	0.344262295081967
"reevir1"	"US-NC-183"	2016	259	0.186440677966102
"reevir1"	"US-NC-183"	2016	266	0.191011235955056
"reevir1"	"US-NC-183"	2016	275	0.214953271028037
"reevir1"	"US-NC-183"	2016	282	0.03
"reevir1"	"US-NC-183"	2016	289	0.0408163265306122
"reevir1"	"US-NC-183"	2016	296	0.00934579439252336
"reevir1"	"US-NC-183"	2016	306	0
"reevir1"	"US-NC-183"	2016	313	0
"reevir1"	"US-NC-183"	2016	320	0
"reevir1"	"US-NC-183"	2016	327	0
"reevir1"	"US-NC-183"	2016	336	0
"reevir1"	"US-NC-183"	2016	343	0
"reevir1"	"US-NC-183"	2016	350	0
"reevir1"	"US-NC-183"	2016	357	0
"reevir1"	"US-TN-009"	2016	1	0
"reevir1"	"US-TN-009"	2016	8	0
"reevir1"	"US-TN-009"	2016	15	0
"reevir1"	"US-TN-009"	2016	22	0
"reevir1"	"US-TN-009"	2016	32	0
"reevir1"	"US-TN-009"	2016	39	0
"reevir1"	"US-TN-009"	2016	46	0
"reevir1"	"US-TN-009"	2016	53	0
"reevir1"	"US-TN-009"	2016	61	0
"reevir1"	"US-TN-009"	2016	68	0
"reevir1"	"US-TN-009"	2016	75	0
"reevir1"	"US-TN-009"	2016	82	0
"reevir1"	"US-TN-009"	2016	92	0
"reevir1"	"US-TN-009"	2016	99	0
"reevir1"	"US-TN-009"	2016	106	0.185185185185185
"reevir1"	"US-TN-009"	2016	113	0.309090909090909
"reevir1"	"US-TN-009"	2016	122	0.28
"reevir1"	"US-TN-009"	2016	129	0.388888888888889
"reevir1"	"US-TN-009"	2016	136	0.5
"reevir1"	"US-TN-009"	2016	143	0.4
"reevir1"	"US-TN-009"	2016	153	0.142857142857143
"reevir1"	"US-TN-009"	2016	160	0.2
"reevir1"	"US-TN-009"	2016	167	0.3
"reevir1"	"US-TN-009"	2016	174	0.428571428571429
"reevir1"	"US-TN-009"	2016	183	0.5
"reevir1"	"US-TN-009"	2016	190	0.0015
"reevir1"	"US-TN-009"	2016	197	0.111111111111111
"reevir1"	"US-TN-009"	2016	204	0
"reevir1"	"US-TN-009"	2016	214	0.0015
"reevir1"	"US-TN-009"	2016	221	0.307692307692308
"reevir1"	"US-TN-009"	2016	228	0.0526315789473684
"reevir1"	"US-TN-009"	2016	235	0.166666666666667
"reevir1"	"US-TN-009"	2016	245	0.0909090909090909
"reevir1"	"US-TN-009"	2016	252	0.25
"reevir1"	"US-TN-009"	2016	259	0.1
"reevir1"	"US-TN-009"	2016	266	0.176470588235294
"reevir1"	"US-TN-009"	2016	275	0
"reevir1"	"US-TN-009"	2016	282	0
"reevir1"	"US-TN-009"	2016	289	0
"reevir1"	"US-TN-009"	2016	296	0
"reevir1"	"US-TN-009"	2016	306	0
"reevir1"	"US-TN-009"	2016	313	0
"reevir1"	"US-TN-009"	2016	320	0
"reevir1"	"US-TN-009"	2016	327	0
"reevir1"	"US-TN-009"	2016	336	0
"reevir1"	"US-TN-009"	2016	343	0
"reevir1"	"US-TN-009"	2016	350	0
"reevir1"	"US-TN-009"	2016	357	0
"reevir1"	"US-NC-135"	2017	1	0
"reevir1"	"US-NC-135"	2017	8	0
"reevir1"	"US-NC-135"	2017	15	0
"reevir1"	"US-NC-135"	2017	22	0
"reevir1"	"US-NC-135"	2017	32	0
"reevir1"	"US-NC-135"	2017	39	0
"reevir1"	"US-NC-135"	2017	46	0
"reevir1"	"US-NC-135"	2017	53	0
"reevir1"	"US-NC-135"	2017	60	0
"reevir1"	"US-NC-135"	2017	67	0
"reevir1"	"US-NC-135"	2017	74	0
"reevir1"	"US-NC-135"	2017	81	0
"reevir1"	"US-NC-135"	2017	91	0.0172413793103448
"reevir1"	"US-NC-135"	2017	98	0.0789473684210526
"reevir1"	"US-NC-135"	2017	105	0.181818181818182
"reevir1"	"US-NC-135"	2017	112	0.486486486486487
"reevir1"	"US-NC-135"	2017	121	0.546875
"reevir1"	"US-NC-135"	2017	128	0.577981651376147
"reevir1"	"US-NC-135"	2017	135	0.58974358974359
"reevir1"	"US-NC-135"	2017	142	0.58695652173913
"reevir1"	"US-NC-135"	2017	152	0.415094339622642
"reevir1"	"US-NC-135"	2017	159	0.390243902439024
"reevir1"	"US-NC-135"	2017	166	0.36
"reevir1"	"US-NC-135"	2017	173	0.456140350877193
"reevir1"	"US-NC-135"	2017	182	0.361111111111111
"reevir1"	"US-NC-135"	2017	189	0.282051282051282
"reevir1"	"US-NC-135"	2017	196	0.323529411764706
"reevir1"	"US-NC-135"	2017	203	0.214285714285714
"reevir1"	"US-NC-135"	2017	213	0.290322580645161
"reevir1"	"US-NC-135"	2017	220	0.16
"reevir1"	"US-NC-135"	2017	227	0.227272727272727
"reevir1"	"US-NC-135"	2017	234	0.205882352941176
"reevir1"	"US-NC-135"	2017	244	0.485714285714286
"reevir1"	"US-NC-135"	2017	251	0.40625
"reevir1"	"US-NC-135"	2017	258	0.325
"reevir1"	"US-NC-135"	2017	265	0.147058823529412
"reevir1"	"US-NC-135"	2017	274	0.161290322580645
"reevir1"	"US-NC-135"	2017	281	0.0571428571428571
"reevir1"	"US-NC-135"	2017	288	0
"reevir1"	"US-NC-135"	2017	295	0
"reevir1"	"US-NC-135"	2017	305	0.0263157894736842
"reevir1"	"US-NC-135"	2017	312	0
"reevir1"	"US-NC-135"	2017	319	0
"reevir1"	"US-NC-135"	2017	326	0
"reevir1"	"US-NC-135"	2017	335	0
"reevir1"	"US-NC-135"	2017	342	0
"reevir1"	"US-NC-135"	2017	349	0
"reevir1"	"US-NC-135"	2017	356	0
"reevir1"	"US-TN-009"	2017	1	0
"reevir1"	"US-TN-009"	2017	8	0
"reevir1"	"US-TN-009"	2017	15	0
"reevir1"	"US-TN-009"	2017	22	0
"reevir1"	"US-TN-009"	2017	32	0
"reevir1"	"US-TN-009"	2017	39	0
"reevir1"	"US-TN-009"	2017	46	0
"reevir1"	"US-TN-009"	2017	53	0
"reevir1"	"US-TN-009"	2017	60	0
"reevir1"	"US-TN-009"	2017	67	0
"reevir1"	"US-TN-009"	2017	74	0
"reevir1"	"US-TN-009"	2017	81	0
"reevir1"	"US-TN-009"	2017	91	0
"reevir1"	"US-TN-009"	2017	98	0.0714285714285714
"reevir1"	"US-TN-009"	2017	105	0.323529411764706
"reevir1"	"US-TN-009"	2017	112	0.316666666666667
"reevir1"	"US-TN-009"	2017	121	0.583333333333333
"reevir1"	"US-TN-009"	2017	128	0.578947368421053
"reevir1"	"US-TN-009"	2017	135	0.722222222222222
"reevir1"	"US-TN-009"	2017	142	0.571428571428571
"reevir1"	"US-TN-009"	2017	152	0.285714285714286
"reevir1"	"US-TN-009"	2017	159	0.307692307692308
"reevir1"	"US-TN-009"	2017	166	0.227272727272727
"reevir1"	"US-TN-009"	2017	173	0.2
"reevir1"	"US-TN-009"	2017	182	0.166666666666667
"reevir1"	"US-TN-009"	2017	189	0.214285714285714
"reevir1"	"US-TN-009"	2017	196	0.0015
"reevir1"	"US-TN-009"	2017	203	0.214285714285714
"reevir1"	"US-TN-009"	2017	213	0.16
"reevir1"	"US-TN-009"	2017	220	0.125
"reevir1"	"US-TN-009"	2017	227	0.0294117647058824
"reevir1"	"US-TN-009"	2017	234	0
"reevir1"	"US-TN-009"	2017	244	0
"reevir1"	"US-TN-009"	2017	251	0
"reevir1"	"US-TN-009"	2017	258	0
"reevir1"	"US-TN-009"	2017	265	0.0416666666666667
"reevir1"	"US-TN-009"	2017	274	0
"reevir1"	"US-TN-009"	2017	281	0.0769230769230769
"reevir1"	"US-TN-009"	2017	288	0
"reevir1"	"US-TN-009"	2017	295	0
"reevir1"	"US-TN-009"	2017	305	0
"reevir1"	"US-TN-009"	2017	312	0
"reevir1"	"US-TN-009"	2017	319	0
"reevir1"	"US-TN-009"	2017	326	0
"reevir1"	"US-TN-009"	2017	335	0
"reevir1"	"US-TN-009"	2017	342	0
"reevir1"	"US-TN-009"	2017	349	0
"reevir1"	"US-TN-009"	2017	356	0
"reevir1"	"US-NC-183"	2017	1	0
"reevir1"	"US-NC-183"	2017	8	0
"reevir1"	"US-NC-183"	2017	15	0
"reevir1"	"US-NC-183"	2017	22	0
"reevir1"	"US-NC-183"	2017	32	0
"reevir1"	"US-NC-183"	2017	39	0
"reevir1"	"US-NC-183"	2017	46	0
"reevir1"	"US-NC-183"	2017	53	0
"reevir1"	"US-NC-183"	2017	60	0
"reevir1"	"US-NC-183"	2017	67	0
"reevir1"	"US-NC-183"	2017	74	0
"reevir1"	"US-NC-183"	2017	81	0
"reevir1"	"US-NC-183"	2017	91	0.00613496932515337
"reevir1"	"US-NC-183"	2017	98	0.043956043956044
"reevir1"	"US-NC-183"	2017	105	0.270408163265306
"reevir1"	"US-NC-183"	2017	112	0.415730337078652
"reevir1"	"US-NC-183"	2017	121	0.413978494623656
"reevir1"	"US-NC-183"	2017	128	0.370044052863436
"reevir1"	"US-NC-183"	2017	135	0.408695652173913
"reevir1"	"US-NC-183"	2017	142	0.287425149700599
"reevir1"	"US-NC-183"	2017	152	0.228571428571429
"reevir1"	"US-NC-183"	2017	159	0.267716535433071
"reevir1"	"US-NC-183"	2017	166	0.327868852459016
"reevir1"	"US-NC-183"	2017	173	0.276315789473684
"reevir1"	"US-NC-183"	2017	182	0.197368421052632
"reevir1"	"US-NC-183"	2017	189	0.0869565217391304
"reevir1"	"US-NC-183"	2017	196	0.172413793103448
"reevir1"	"US-NC-183"	2017	203	0.116666666666667
"reevir1"	"US-NC-183"	2017	213	0.0795454545454545
"reevir1"	"US-NC-183"	2017	220	0.123456790123457
"reevir1"	"US-NC-183"	2017	227	0.0530973451327434
"reevir1"	"US-NC-183"	2017	234	0.0650406504065041
"reevir1"	"US-NC-183"	2017	244	0.135135135135135
"reevir1"	"US-NC-183"	2017	251	0.123076923076923
"reevir1"	"US-NC-183"	2017	258	0.252100840336134
"reevir1"	"US-NC-183"	2017	265	0.235772357723577
"reevir1"	"US-NC-183"	2017	274	0.0980392156862745
"reevir1"	"US-NC-183"	2017	281	0.0357142857142857
"reevir1"	"US-NC-183"	2017	288	0
"reevir1"	"US-NC-183"	2017	295	0.00763358778625954
"reevir1"	"US-NC-183"	2017	305	0
"reevir1"	"US-NC-183"	2017	312	0
"reevir1"	"US-NC-183"	2017	319	0
"reevir1"	"US-NC-183"	2017	326	0
"reevir1"	"US-NC-183"	2017	335	0
"reevir1"	"US-NC-183"	2017	342	0
"reevir1"	"US-NC-183"	2017	349	0
"reevir1"	"US-NC-183"	2017	356	0
"reevir1"	"US-TN-009"	2019	1	0
"reevir1"	"US-TN-009"	2019	8	0
"reevir1"	"US-TN-009"	2019	15	0
"reevir1"	"US-TN-009"	2019	22	0
"reevir1"	"US-TN-009"	2019	32	0
"reevir1"	"US-TN-009"	2019	39	0
"reevir1"	"US-TN-009"	2019	46	0
"reevir1"	"US-TN-009"	2019	53	0
"reevir1"	"US-TN-009"	2019	60	0
"reevir1"	"US-TN-009"	2019	67	0
"reevir1"	"US-TN-009"	2019	74	0
"reevir1"	"US-TN-009"	2019	81	0
"reevir1"	"US-TN-009"	2019	91	0
"reevir1"	"US-TN-009"	2019	98	0.0441176470588235
"reevir1"	"US-TN-009"	2019	105	0.0789473684210526
"reevir1"	"US-TN-009"	2019	112	0.33
"reevir1"	"US-TN-009"	2019	121	0.155555555555556
"reevir1"	"US-TN-009"	2019	128	0.285714285714286
"reevir1"	"US-TN-009"	2019	135	0.17910447761194
"reevir1"	"US-TN-009"	2019	142	0.393700787401575
"reevir1"	"US-TN-009"	2019	152	0.19047619047619
"reevir1"	"US-TN-009"	2019	159	0.166666666666667
"reevir1"	"US-TN-009"	2019	166	0.212121212121212
"reevir1"	"US-TN-009"	2019	173	0.157894736842105
"reevir1"	"US-TN-009"	2019	182	0.145833333333333
"reevir1"	"US-TN-009"	2019	189	0.166666666666667
"reevir1"	"US-TN-009"	2019	196	0.0701754385964912
"reevir1"	"US-TN-009"	2019	203	0.0384615384615385
"reevir1"	"US-TN-009"	2019	213	0.109090909090909
"reevir1"	"US-TN-009"	2019	220	0.114285714285714
"reevir1"	"US-TN-009"	2019	227	0.0363636363636364
"reevir1"	"US-TN-009"	2019	234	0.0224719101123595
"reevir1"	"US-TN-009"	2019	244	0.03125
"reevir1"	"US-TN-009"	2019	251	0.0517241379310345
"reevir1"	"US-TN-009"	2019	258	0.0941176470588235
"reevir1"	"US-TN-009"	2019	265	0.0476190476190476
"reevir1"	"US-TN-009"	2019	274	0.0266666666666667
